,row,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
896,101724,0,,0,16,0,11066400,1527,1.0,22,,,,,,4.56,60.57,3.02,8.7,0,0,0,1,0,14,0,1,0,0,0,0,1,1,0,6
897,462177,0,,0,18,0,5412600,736,3.0,90,66.0,9741.25,250945353.19,1.15,0.67,26.17,2918.25,2.62,6.41,45,5,0,4,4,13,0,1,0,0,0,0,5,0,0,1
898,36197,0,,0,11,0,13449600,249,1.0,87,,,,,,3.1,33.09,2.47,4.48,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3
899,3433,0,,0,17,0,10681200,344,3.0,82,66.0,,,,,55.17,9986.47,1.77,1.16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
900,396649,0,,0,17,0,11545200,368,3.0,80,100.0,46751.14,3571019516.98,0.77,1.13,19.69,2145.01,2.9,7.81,54,0,0,8,0,0,0,1,0,0,0,0,7,1,0,3
901,36208,2,9.0,4,11,0,13449600,249,2.0,87,,215666.67,54602441776.06,0.92,0.49,12.98,602.75,3.31,11.9,0,0,0,5,0,9,0,3,0,0,0,0,5,2,0,36
902,200056,1,9.0,3,18,0,7343940,928,10.0,80,90.0,103195.41,42174597102.36,2.24,4.02,23.46,2778.79,3.02,8.9,277,40,0,43,42,67,0,11,0,0,0,0,41,13,0,143
903,298362,1,8.0,4,18,0,12096000,1202,9.0,85,77.0,51813.72,13220164794.61,2.61,6.24,4.7,194.3,13.07,194.02,6302,0,0,59,0,23,0,20,0,0,0,0,58,20,0,23
904,200060,1,9.0,0,18,0,7343940,928,3.0,80,100.0,44118.88,7517635971.61,2.06,2.82,13.99,1255.17,4.07,18.74,274,30,0,68,30,130,0,18,0,0,0,0,68,18,0,146
905,200061,0,,0,18,0,7343940,928,,80,,312102.33,221406194826.89,1.14,0.33,33.82,2685.24,1.31,0.03,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9
906,68996,2,,0,0,0,9648000,286,1.0,80,,132354.93,135836813588.33,3.24,8.97,16.45,1438.89,4.13,20.08,159,0,0,28,0,0,0,0,0,0,0,0,29,0,0,48
907,232837,0,,0,1,0,13262400,2613,1.0,32,,,,,,22.25,4955.06,3.53,10.69,0,1,0,2,0,3,0,2,0,0,0,0,3,1,0,4
908,200069,0,,0,18,0,7343940,928,12.0,80,75.0,,,,,47.0,4552.0,1.22,0.21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
909,331141,0,,0,15,0,10254600,311,1.0,81,,,,,,32.62,1538.98,1.44,0.71,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
910,232840,1,,0,1,0,13262400,2613,1.0,32,,,,,,8.3,315.41,2.56,4.78,1,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1
911,331143,0,,0,15,0,10254600,311,1.0,81,,,,,,5.63,186.68,4.43,18.91,3,0,0,6,0,0,0,1,0,0,0,0,6,2,0,8
912,462219,1,9.0,3,18,0,5412600,736,2.0,90,,10883.01,909377024.35,3.73,14.46,29.67,3084.13,2.58,6.55,341,21,0,16,19,391,0,2,0,0,0,0,19,0,0,33
913,396687,1,,3,17,0,11545200,368,7.0,80,71.0,302541.25,155031104458.19,0.95,0.86,17.75,427.94,1.33,0.61,6,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1
914,232856,1,,0,1,0,13262400,2613,1.0,32,,1322.14,1830542.69,0.94,1.07,34.79,4319.24,2.16,3.81,96,0,0,34,0,3,0,2,0,0,0,0,34,2,0,37
915,462234,0,,0,18,0,5412600,736,4.0,90,75.0,68650.55,36034555834.07,2.78,5.87,21.17,2452.39,3.48,12.29,103,6,0,13,4,61,0,9,0,0,0,0,15,7,0,25
916,462237,2,9.0,4,18,0,5412600,736,15.0,90,80.0,51473.67,37569891990.57,6.0,37.34,26.57,3340.29,2.94,8.1,117,14,0,26,12,208,0,9,0,0,0,0,28,7,0,62
917,396712,1,9.0,3,17,0,11545200,368,18.0,80,88.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,69033,2,,0,0,0,9648000,286,2.0,80,,,,,,4.5,52.25,1.14,0.68,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
919,363945,1,8.0,3,5,0,6622200,484,1.0,90,,53788.88,28030451847.61,3.54,11.93,20.21,2015.86,3.29,11.32,4,4,0,21,3,172,0,3,0,0,0,0,21,3,0,53
920,298411,1,8.0,3,18,0,12096000,1202,1.0,85,,,,,,22.8,2400.46,3.71,14.81,30,2,0,3,0,5,0,4,0,0,0,1,5,2,1,2
921,200112,2,9.0,3,18,0,7343940,928,4.0,80,75.0,168152.28,290698617609.09,3.76,12.46,25.55,2213.73,2.93,8.94,136,30,0,32,27,105,0,13,0,0,0,0,36,10,0,67
922,3509,2,8.0,7,17,0,10681200,344,1.0,82,,,,,,10.43,363.38,2.58,5.84,7,1,0,4,0,2,0,1,0,0,0,0,6,0,0,22
923,3517,0,,0,17,0,10681200,344,1.0,82,,23993.25,1616003572.19,1.15,0.67,34.79,4578.81,2.07,3.33,12,0,0,4,0,0,0,0,0,0,0,0,4,0,0,11
924,36285,1,,4,11,0,13449600,249,3.0,87,100.0,,,,,4.36,203.82,5.41,28.79,21,0,0,6,0,0,0,0,0,0,0,0,5,0,0,6
925,298429,0,,0,18,0,12096000,1202,4.0,85,100.0,2635.26,35987952.77,3.3,9.47,20.7,2044.81,4.0,17.04,186,0,0,24,0,1,0,0,0,0,0,0,23,1,0,8
926,200131,0,,0,18,0,7343940,928,1.0,80,,,,,,13.35,1143.29,3.25,10.72,157,13,0,31,14,2,0,3,0,0,0,0,29,4,0,31
927,134608,0,,0,5,0,18446400,533,2.0,90,,57727.57,30066855280.96,3.28,8.88,38.17,2654.65,2.19,5.51,116,0,0,7,0,0,0,0,0,0,0,0,7,0,0,9
928,396752,1,9.0,5,17,0,11545200,368,5.0,80,80.0,104372.36,29033965274.66,1.43,0.51,31.43,3783.62,2.59,6.11,141,0,0,26,0,11,0,1,0,0,0,0,26,1,0,9
929,167379,0,,0,18,0,11545200,622,4.0,86,75.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,232919,0,,0,1,0,13262400,2613,,32,,,,,,21.19,3167.31,3.39,10.6,4,0,0,6,0,0,0,0,0,0,0,0,7,0,0,8
931,200155,0,,0,18,0,7343940,928,6.0,80,100.0,,,,,11.06,1664.88,5.33,27.19,0,0,0,2,0,14,0,4,0,0,0,0,2,4,0,8
932,331230,1,,0,15,0,9732600,836,,71,,322060.17,79196123588.14,0.06,1.92,20.92,2707.33,3.19,9.17,12,0,0,7,0,24,0,12,0,0,0,0,7,12,0,38
933,167413,0,,0,18,0,11545200,622,2.0,86,,,,,,70.5,13942.75,1.15,0.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
934,200183,1,,3,18,0,7343940,928,2.0,80,,75562.48,32687583538.49,3.19,9.86,30.75,3343.93,2.64,6.49,165,36,0,39,35,79,0,7,0,0,0,0,41,6,0,53
935,462327,1,,0,18,0,5412600,736,,90,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
936,36352,1,,0,11,0,13449600,249,1.0,87,,,,,,31.91,362.81,0.11,0.82,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
937,396803,0,,0,17,0,11545200,368,23.0,80,91.0,,,,,11.29,418.2,2.21,3.49,11,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
938,232968,0,,0,1,0,13262400,2613,1.0,32,,,,,,5.39,448.75,5.23,25.62,1,0,0,6,0,0,0,3,0,0,0,0,6,3,0,12
939,200202,0,,0,18,0,7343940,928,1.0,80,,,,,,12.15,950.4,4.43,20.24,20,0,0,11,0,0,0,0,0,0,0,0,10,0,0,10
940,200205,2,,0,18,0,7343940,928,3.0,80,66.0,,,,,2.6,8.64,0.96,0.48,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
941,134671,0,,0,5,0,18446400,533,8.0,90,75.0,201437.5,27130455376.25,0.79,1.01,11.77,630.33,3.89,15.45,25,0,0,13,0,0,0,0,0,0,0,0,13,0,0,4
942,200207,1,,4,18,0,7343940,928,2.0,80,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
943,396818,1,8.0,3,17,0,11545200,368,23.0,80,47.0,,,,,13.89,885.65,6.0,41.35,14,0,0,29,0,0,0,1,0,0,0,0,29,1,0,4
944,36384,0,,0,11,0,13449600,249,1.0,87,,46561.62,5015875035.11,1.35,0.42,16.04,1378.84,4.22,22.82,51,0,0,27,0,9,0,5,0,0,0,0,27,5,0,31
945,69153,0,,0,0,0,9648000,286,2.0,80,,42665.83,5213531134.31,1.16,0.66,20.02,2092.86,3.4,12.19,216,22,0,53,20,36,0,6,0,0,0,0,55,4,0,56
946,396832,1,9.0,3,17,0,11545200,368,,80,,28164.5,3752272946.58,1.79,1.2,31.48,2705.84,2.49,6.33,19,0,0,7,0,0,0,0,0,0,0,0,7,0,0,1
947,396836,0,,0,17,0,11545200,368,1.0,80,,,,,,31.97,3308.97,2.48,5.73,77,0,0,11,0,2,0,1,0,0,0,0,11,1,0,1
948,69157,0,,0,0,0,9648000,286,,80,,,,,,19.59,676.06,1.55,1.2,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,11
949,200229,0,,0,18,0,7343940,928,2.0,80,,,,,,15.62,102.98,0.49,1.27,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1
950,36393,1,,0,11,0,13449600,249,,87,,8845.79,386776391.64,2.81,6.98,21.41,2759.27,2.99,8.27,60,0,0,25,0,2,0,2,0,0,0,0,26,2,0,56
951,167465,0,,0,18,0,11545200,622,1.0,86,,,,,,3.83,8.47,0.57,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
952,298542,1,8.0,4,18,0,12096000,1202,1.0,85,,97038.0,74248128195.78,2.47,4.12,18.89,1683.77,2.77,7.02,16,0,0,7,0,4,0,4,0,0,0,0,7,4,0,3
953,331313,2,9.0,3,15,0,9732600,836,4.0,71,100.0,219412.17,186339095301.47,2.37,4.48,13.73,1378.6,4.8,26.21,34,1,0,20,0,64,0,11,0,0,0,0,21,10,0,26
954,233012,0,,0,1,0,13262400,2613,,32,,,,,,31.9,4122.36,2.3,4.7,1,0,0,4,0,23,0,11,0,0,0,0,4,11,0,20
955,462389,0,,0,18,0,5412600,736,,90,,46503.19,14926913696.2,3.2,10.33,19.02,2222.07,3.4,11.67,182,21,2,19,21,307,0,13,1,0,0,1,20,13,0,55
956,36406,0,,0,11,0,13449600,249,4.0,87,100.0,,,,,2.33,0.56,0.63,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
957,134711,1,7.0,3,5,0,18446400,533,3.0,90,66.0,,,,,36.69,6586.83,2.39,4.3,6,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1
958,396858,1,9.0,6,17,0,11545200,368,1.0,80,,,,,,13.12,180.86,1.17,0.26,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1
959,200253,0,,0,18,0,7343940,928,2.0,80,,51100.27,9603176448.73,2.69,6.45,16.25,1905.09,4.41,20.46,70,6,0,29,5,4,0,1,0,0,0,0,29,0,0,86
960,462398,1,8.0,3,18,0,5412600,736,7.0,90,85.0,23243.42,3715160286.19,4.18,20.8,29.56,3246.72,2.62,6.66,357,29,0,42,27,313,0,25,0,0,0,0,44,23,0,93
961,36418,1,9.0,3,11,0,13449600,249,1.0,87,,737233.0,621151581925.5,0.36,1.53,16.11,626.45,2.12,3.31,7,1,0,5,0,0,0,2,0,0,0,0,6,1,0,9
962,36419,0,,0,11,0,13449600,249,1.0,87,,106291.59,195107348062.06,4.32,16.79,15.97,1394.96,3.64,13.89,64,0,0,27,0,4,0,2,0,0,0,0,28,2,0,37
963,331333,2,9.0,6,15,0,9732600,836,1.0,71,,,,,,5.0,49.5,1.06,0.76,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
964,396871,0,,0,17,0,11545200,368,4.0,80,100.0,,,,,20.11,985.36,1.91,2.53,15,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
965,298573,1,8.0,4,18,0,12096000,1202,2.0,85,,20517.19,5942343442.53,3.61,11.07,37.88,5271.33,2.06,3.09,86,4,0,2,4,3,0,0,0,0,0,0,1,0,0,0
966,396878,0,,0,17,0,11545200,368,1.0,80,,77115.67,32106316364.0,2.38,3.83,31.53,3243.33,2.4,5.46,157,0,0,17,0,2,0,1,0,0,0,0,18,1,0,3
967,69201,0,,0,0,0,9648000,286,2.0,80,,4076.8,49109660.56,1.5,0.25,14.21,2207.41,4.31,19.1,46,3,0,8,2,7,0,1,0,0,0,0,10,0,0,11
968,364116,1,8.0,3,5,0,6622200,484,23.0,90,65.0,,,,,5.34,262.16,4.74,21.58,0,0,0,4,0,8,0,2,0,0,0,0,4,2,0,8
969,265813,0,,0,18,0,17942340,605,2.0,77,,293677.67,200396670235.33,1.56,0.99,4.69,150.48,4.67,24.08,6,0,0,14,2,10,0,3,0,0,0,0,13,5,0,39
970,200285,0,,0,18,0,7343940,928,1.0,80,,203149.5,199541427687.25,1.79,1.2,13.73,1120.45,3.38,11.14,19,0,0,8,0,0,0,0,0,0,0,0,9,0,0,17
971,396893,1,9.0,3,17,0,11545200,368,13.0,80,76.0,292303.0,32515277564.57,0.68,1.26,28.6,3680.56,2.92,8.18,25,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1
972,265824,0,,0,18,0,17942340,605,3.0,77,66.0,222705.38,232308992810.54,2.23,3.72,14.55,1490.25,4.1,18.45,72,7,0,18,10,51,0,6,0,0,0,0,16,9,0,32
973,396900,0,,0,17,0,11545200,368,5.0,80,100.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,331365,0,,0,15,0,9732600,836,1.0,71,,86519.2,28294220367.76,1.5,0.25,7.32,555.47,5.63,34.23,6,0,0,6,0,28,0,6,0,0,0,0,6,6,0,24
975,462438,0,,0,18,0,5412600,736,3.0,90,66.0,,,,,39.1,5941.49,2.53,4.67,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5
976,462440,1,9.0,3,18,0,5412600,736,4.0,90,75.0,,,,,4.0,19.09,0.9,0.72,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
977,36458,0,,0,11,0,13449600,249,,87,,,,,,1.25,1.19,0.65,0.9,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
978,265836,1,9.0,3,18,0,17942340,605,13.0,77,76.0,48181.48,5675577189.21,1.67,1.69,17.11,1891.29,3.81,15.98,86,9,0,21,12,79,0,12,0,0,0,0,18,15,0,49
979,167535,1,9.0,3,18,0,11545200,622,1.0,86,,42083.88,6507374964.57,2.01,2.48,8.03,657.86,7.3,64.46,31,25,0,6,18,320,0,21,0,0,0,0,14,14,0,47
980,331389,0,,0,15,0,9732600,836,1.0,71,,,,,,6.7,106.01,1.45,0.27,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2
981,36479,2,9.0,0,11,0,13449600,249,1.0,87,,36061.43,7543631722.24,2.04,2.17,35.09,3593.63,2.16,4.26,75,0,0,15,0,0,0,0,0,0,0,0,15,0,0,11
982,167551,1,9.0,4,18,0,11545200,622,1.0,86,,,,,,14.8,193.36,1.34,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
983,265858,0,,0,18,0,17942340,605,9.0,77,77.0,,,,,4.49,431.96,7.33,53.49,22,0,0,13,3,1,0,1,0,0,0,0,11,4,0,7
984,102019,0,,0,16,0,11066400,1527,2.0,22,,,,,,2.85,36.13,3.37,11.92,0,0,0,1,0,20,0,1,0,0,0,0,1,2,0,8
985,167569,0,,0,18,0,11545200,622,1.0,86,,,,,,4.86,45.55,1.85,1.74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
986,265874,0,,0,18,0,17942340,605,,77,,37776.71,2524997346.2,0.82,1.19,9.05,698.55,3.96,15.31,14,3,0,14,7,16,0,4,0,0,0,0,10,8,0,17
987,364188,1,8.0,3,5,0,6622200,484,4.0,90,100.0,15204.71,2659252124.51,5.62,33.62,18.91,2227.9,3.54,12.78,257,15,0,56,12,91,0,9,0,0,0,0,60,6,0,124
988,200352,0,,0,18,0,7343940,928,4.0,80,100.0,42790.62,12605929072.36,2.46,4.41,22.31,3865.58,3.34,10.13,180,22,0,22,23,6,0,0,0,0,0,0,22,1,0,44
989,462496,2,,0,18,0,5412600,736,1.0,90,,3985.35,81017321.15,3.42,11.57,25.56,2459.6,2.67,7.35,198,15,0,14,15,181,0,0,0,0,0,0,15,0,0,14
990,462497,0,,0,18,0,5412600,736,,90,,41618.82,18096289779.18,5.15,29.03,30.89,4156.19,2.62,6.13,259,10,0,35,11,55,0,13,0,0,0,0,34,15,0,51
991,134834,0,,0,5,0,18446400,533,,90,,224746.0,189994796073.2,1.5,0.25,11.37,864.5,4.46,20.8,151,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
992,265908,0,,0,18,0,17942340,605,5.0,77,100.0,,,,,2.62,3.73,0.19,1.48,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3
993,364218,1,9.0,3,5,0,6622200,484,5.0,90,60.0,37689.07,8192250921.64,3.03,7.73,25.02,5075.42,2.97,7.3,14,2,0,8,0,10,0,3,0,0,0,0,10,1,0,8
994,396986,0,,0,17,0,11545200,368,2.0,80,,88374.71,41753525537.92,2.04,2.16,37.66,3320.31,1.99,3.34,73,0,0,11,0,3,0,2,0,0,0,0,11,2,0,1
995,200381,2,5.0,3,18,0,7343940,928,17.0,80,47.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
996,298685,1,8.0,4,18,0,12096000,1202,1.0,85,,117838.7,77003546181.31,2.57,5.57,18.54,2176.27,3.81,15.96,248,5,0,27,2,5,0,5,0,0,0,0,29,2,0,5
997,69322,0,,0,17,0,8816400,511,1.0,86,,,,,,27.95,1981.57,1.82,2.57,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,12
998,69323,1,,0,17,0,8816400,511,1.0,86,,,,,,12.38,585.31,2.92,6.98,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,8
999,200396,1,9.0,6,18,0,7343940,928,3.0,80,100.0,,,,,10.9,681.46,4.92,27.87,68,0,0,6,0,0,0,0,0,0,0,0,7,0,0,10
1000,397012,1,9.0,5,17,0,11545200,368,1.0,80,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,200407,0,,0,18,0,7343940,928,1.0,80,,,,,,23.0,875.0,1.12,0.69,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
1002,397023,1,8.0,3,17,0,11545200,368,2.0,80,,118121.5,64234684299.25,1.79,1.19,35.37,3977.77,2.18,4.03,144,0,0,11,0,2,0,1,0,0,0,0,12,1,0,2
1003,298722,1,9.0,3,18,0,12096000,1202,1.0,85,,60824.22,16720298447.06,2.92,8.74,27.23,2433.25,2.88,8.73,205,4,0,6,2,11,0,2,0,0,0,0,8,0,0,0
1004,200421,1,9.0,0,18,0,7343940,928,9.0,80,88.0,,,,,3.6,22.24,1.48,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1005,331501,1,9.0,3,15,0,9732600,836,1.0,71,,,,,,1.92,6.74,1.09,0.63,5,0,0,3,0,0,0,0,0,0,0,0,3,1,0,2
1006,364273,0,,0,5,0,6622200,484,1.0,90,,44144.25,5065744983.69,1.15,0.67,32.76,4234.42,3.02,8.22,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
1007,200439,1,9.0,3,18,0,7343940,928,2.0,80,,,,,,25.21,1905.02,2.67,6.63,7,1,0,11,0,0,0,1,0,0,0,0,12,0,0,15
1008,265979,0,,0,18,0,17942340,605,,77,,3440.62,192799412.3,5.26,26.07,12.13,1201.41,4.26,19.69,262,29,0,50,35,277,0,24,0,0,0,0,45,30,0,41
1009,462595,1,9.0,6,18,0,5412600,736,12.0,90,75.0,251276.67,312694186874.89,1.79,1.2,15.64,1835.31,4.3,19.19,29,1,0,5,1,17,0,1,0,0,0,0,6,1,0,35
1010,265993,0,,0,18,0,17942340,605,1.0,77,,301983.0,189279078141.0,0.94,0.99,32.52,3634.77,2.16,3.26,12,0,0,6,0,0,0,0,0,0,0,0,7,0,0,11
1011,69397,0,,0,17,0,8816400,511,7.0,86,57.0,,,,,11.67,507.89,1.78,1.18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1012,69399,0,,0,17,0,8816400,511,,86,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,364316,0,,0,5,0,6622200,484,7.0,90,71.0,42002.24,9620721100.74,2.84,7.58,23.81,2377.88,3.07,10.22,174,5,0,37,3,39,0,8,0,0,0,0,39,6,0,64
1014,102180,0,,0,16,0,11066400,1527,1.0,22,,425.5,5332.75,0.83,0.85,24.44,3294.37,2.8,6.76,34,0,0,4,0,0,0,0,0,0,0,0,5,0,0,10
1015,36647,1,10.0,0,5,0,7290000,239,,87,,,,,,5.08,156.18,5.28,33.82,0,1,0,25,2,54,0,7,0,0,0,0,25,8,0,34
1016,69419,0,,0,17,0,8816400,511,1.0,86,,63295.36,8220012055.32,1.05,0.57,31.85,2695.02,2.6,6.8,266,0,0,8,0,0,0,0,0,0,0,0,9,0,0,38
1017,298797,2,9.0,3,18,0,12096000,1202,5.0,85,80.0,120319.0,68561934578.53,2.1,2.67,34.9,3652.23,2.12,3.88,109,2,0,4,2,8,0,2,0,0,0,0,4,2,0,0
1018,397103,0,,0,17,0,11545200,368,3.0,80,66.0,145740.29,49864925372.44,1.35,0.06,26.85,2441.5,2.96,8.96,102,0,0,44,0,10,0,4,0,0,0,0,43,5,0,7
1019,200498,0,,0,18,0,7343940,928,6.0,80,66.0,95037.83,20338161308.25,1.4,0.44,12.91,1206.17,4.05,17.76,226,21,1,30,23,24,0,6,0,0,0,1,30,8,0,92
1020,298803,0,,0,18,0,12096000,1202,8.0,85,100.0,2792.81,102894477.62,4.72,20.5,34.89,5041.07,2.19,3.33,121,0,0,28,0,0,0,0,0,0,0,0,28,0,0,2
1021,69430,1,9.0,4,17,0,8816400,511,1.0,86,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1022,200503,0,,0,18,0,7343940,928,1.0,80,,,,,,32.0,4447.12,3.16,8.98,1,0,0,7,0,0,0,0,0,0,0,0,7,0,0,2
1023,266050,0,8.0,0,18,0,17942340,605,10.0,77,80.0,518.11,57825.36,2.54,6.67,7.45,623.35,6.3,44.26,35,29,0,36,32,283,0,17,0,0,0,0,33,20,0,34
1024,36675,1,9.0,6,5,0,7290000,239,1.0,87,,133414.43,201518351619.1,3.32,9.05,12.9,1633.97,4.6,22.15,289,15,0,31,10,105,0,13,0,0,0,0,36,8,0,25
1025,364358,0,,0,5,0,6622200,484,2.0,90,,57072.0,18937727899.65,2.52,4.96,14.0,1243.02,4.18,20.77,124,5,0,20,3,61,0,15,0,0,0,0,22,12,0,45
1026,266060,0,,0,18,0,17942340,605,16.0,77,81.0,173105.18,108093455439.42,1.59,0.65,6.79,297.24,4.04,17.33,22,1,0,15,5,17,0,5,0,0,0,0,12,9,0,23
1027,167763,0,,0,8,0,9734400,476,1.0,74,,109139.78,66706055947.95,3.29,10.35,15.62,2019.98,4.56,21.97,132,0,0,14,0,0,0,0,0,0,0,0,14,0,0,88
1028,69460,0,,0,17,0,8816400,511,1.0,86,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1029,200539,1,9.0,3,18,0,7343940,928,1.0,80,,384342.14,280390054563.84,1.56,0.98,5.94,57.21,1.56,1.74,1,0,0,7,0,5,0,2,0,0,0,0,7,2,0,34
1030,36701,1,,6,5,0,7290000,239,,87,,147075.72,40734393018.87,1.38,0.67,18.83,1492.74,3.77,15.8,0,0,0,0,0,218,0,4,0,0,0,0,0,4,0,36
1031,69471,0,,0,17,0,8816400,511,3.0,86,100.0,,,,,25.07,2335.7,2.19,3.4,6,0,0,2,0,0,0,0,0,0,0,0,2,0,0,18
1032,397152,0,,0,17,0,11545200,368,3.0,80,66.0,109759.93,40809153603.8,1.61,1.01,23.31,3258.54,3.18,9.18,58,0,0,15,0,4,0,3,0,0,0,0,15,3,0,3
1033,397154,0,,0,17,0,11545200,368,4.0,80,75.0,81689.14,26967199241.51,2.04,3.02,17.74,2123.88,3.81,15.07,299,0,0,34,0,0,0,0,0,0,0,0,34,0,0,13
1034,364387,1,9.0,6,5,0,6622200,484,11.0,90,81.0,48570.9,16665002955.68,3.58,11.86,16.48,1746.02,4.05,18.18,105,6,0,34,5,52,0,8,0,0,0,0,35,7,0,76
1035,69476,0,,0,17,0,8816400,511,1.0,86,,24122.85,1217065250.44,1.48,1.47,24.28,1001.87,2.7,10.42,627,0,0,20,0,0,0,0,0,0,0,0,20,0,0,44
1036,266084,0,,0,18,0,17942340,605,4.0,77,100.0,,,,,27.0,2046.25,1.36,0.16,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
1037,266086,1,9.0,3,18,0,17942340,605,1.0,77,,,,,,7.42,165.58,1.91,2.29,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5
1038,397159,0,,0,17,0,11545200,368,,80,,,,,,18.93,1005.66,3.36,13.23,183,0,0,9,0,2,0,1,0,0,0,0,9,1,0,0
1039,200554,1,9.0,3,18,0,7343940,928,6.0,80,100.0,149599.17,168683536008.69,3.58,11.49,17.54,1104.07,3.25,11.55,736,41,0,45,35,77,0,9,0,0,0,0,51,4,0,100
1040,69486,0,,0,17,0,8816400,511,2.0,86,,439422.2,196307901090.16,1.23,0.09,6.15,109.95,2.54,5.58,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,32
1041,36723,1,10.0,2,5,0,7290000,239,1.0,87,,56657.34,28954953668.54,3.03,7.83,21.78,2512.54,3.02,8.94,168,11,0,19,5,193,0,15,0,0,0,2,25,9,2,55
1042,266101,1,9.0,3,18,0,17942340,605,1.0,77,,40690.73,12292020852.56,2.82,6.02,13.89,1051.14,4.08,20.59,272,23,0,29,32,140,0,8,0,0,0,0,20,17,0,37
1043,135033,0,,0,5,0,18446400,533,5.0,90,100.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,69504,1,7.0,4,17,0,8816400,511,9.0,86,44.0,,,,,6.45,53.52,1.88,2.81,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8
1045,266116,0,,0,18,0,17942340,605,,77,,29398.33,11473098080.98,4.19,15.75,23.09,2365.84,2.87,8.44,232,4,0,39,5,23,0,5,0,0,0,0,38,6,0,37
1046,298885,0,,0,18,0,12096000,1202,1.0,85,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,331653,0,11.0,3,15,0,9732600,836,108.0,71,57.0,233449.22,320184234915.06,2.45,4.06,17.97,2596.28,4.13,18.08,4,0,0,14,0,0,0,0,0,0,0,0,14,0,0,15
1048,266121,0,,0,18,0,17942340,605,4.0,77,100.0,,,,,29.44,3198.81,3.49,13.07,12,0,0,5,1,0,0,0,0,0,0,0,4,1,0,11
1049,167819,0,,0,8,0,9734400,476,2.0,74,,,,,,6.33,68.22,1.77,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
