id,course_id,start,end,course_type,category,interval
7802,course-v1:JLU+410012+161711,2016/10/14 23:30,2017/3/12 23:30,0,,149 
3612,course-v1:JLU+290319+2015_T1,2015/10/15 0:00,2016/3/12 0:00,0,,149 
7786,course-v1:JLU+00691153X+161711,2016/10/14 23:30,2017/3/12 23:30,0,,149 
7803,course-v1:JLU+420005+161711,2016/10/14 23:30,2017/3/12 23:30,0,,149 
7806,course-v1:JLU+310301+161711,2016/10/14 23:30,2017/3/12 23:30,0,,149 
7822,course-v1:JLU+290307+161711,2016/10/14 23:30,2017/3/12 23:30,0,,149 
7807,course-v1:JLU+290305+161711,2016/10/14 23:30,2017/3/12 23:30,0,,149 
7888,course-v1:GeorgetownX+GUIX-501-04x+3T2016,2016/10/3 8:00,2017/3/1 8:00,0,,149 
4342,course-v1:TsinghuaX+10421102X+2016_T1,2016/3/2 8:00,2016/7/29 0:00,0,math,149 
7436,course-v1:HIT+13SC20301820+2016_T2,2016/9/5 8:00,2017/2/1 0:00,0,,149 
4581,course-v1:TsinghuaX+30130274X+2016_T1,2016/2/22 8:00,2016/7/20 0:00,0,engineering,149 
8313,course-v1:TsinghuaX+30130274X+2016_2017,2016/2/22 8:00,2016/7/20 0:00,0,,149 
8309,course-v1:TsinghuaX+10421102X+2016_2017,2016/3/2 8:00,2016/7/29 0:00,0,,149 
7183,course-v1:TsinghuaX_njupt+10610183_2X+2016_T2,2016/8/25 0:00,2017/1/20 0:00,0,,148 
7801,course-v1:Chongqinguniversity+EUS10031+2016_T1,2016/9/5 14:00,2017/1/31 14:00,0,,148 
6518,course-v1:TsinghuaX_njupt+10610204X+2016_T2,2016/8/26 0:00,2017/1/20 23:30,0,,148 
12117,course-v1:HUBU+20170619001+sp,2017/7/20 8:00,,1,environment,
485,HVMOOC/DZ101/2014_T1,2015/4/15 8:00,2015/9/9 18:00,0,,147 
5489,course-v1:TsinghuaX+40990255X_1+2016_T2,2016/4/5 8:00,2016/8/30 14:00,0,engineering,147 
8430,course-v1:TsinghuaX+40990255X_1+2016_2017,2016/4/5 8:00,2016/8/30 14:00,0,,147 
9035,course-v1:TsinghuaX+80000901X_2+2017_T1,2017/2/20 8:00,2017/7/17 12:00,0,history,147 
2631,course-v1:TsinghuaX+30700313_2015X+2015_T2,2015/8/7 0:00,2016/1/1 0:00,0,,147 
10928,course-v1:SDJTU+280113B+2017_T2,2017/3/6 8:00,2017/7/31 8:00,0,,147 
6520,course-v1:HIT+SPOC-1+2016-2,2016/6/28 8:00,2016/11/22 1:00,0,,147 
7301,course-v1:TsinghuaX+40260173_X+sp,2016/8/1 8:00,,1,electrical,
750,SCU/00011142/2015_T1,2015/4/16 8:00,2015/9/10 1:00,0,literature,147 
506,TsinghuaX/00690242_2015X/2015_T1,2015/3/2 10:00,2015/7/26 23:30,0,literature,147 
2779,course-v1:zjgsu10353+00690242X+2015_T2,2016/3/2 10:00,2016/7/26 23:30,0,,147 
269,TSINGHUA/DATA101/2014_T2,2014/9/1 8:00,2015/1/25 8:00,0,,146 
10150,course-v1:HUBU+2017022701X+sp,2017/3/28 8:00,,1,,
4565,course-v1:TsinghuaX+80000901X+2016_T1,2016/3/7 0:00,2016/7/31 0:00,0,history,146 
10248,course-v1:TsinghuaX+sicnu30700313X+2017_T1,2017/3/1 9:00,2017/7/25 8:00,0,,146 
8303,course-v1:TsinghuaX+30700313X+2016_2017,2017/3/1 9:00,2017/7/25 8:00,0,,146 
4563,course-v1:TsinghuaX+30700313X+2016_T1,2016/3/1 9:00,2016/7/25 8:00,0,social science,146 
230,ustcX/LB05203a/2014_T2,2014/9/17 8:00,2015/2/10 1:30,0,economics,146 
5293,course-v1:liaoningX+LNA20150000076+01,2016/3/7 8:00,2016/7/30 23:30,0,,146 
2046,course-v1:HIT+13SC20301820+2015_T2,2015/9/1 9:00,2016/1/24 23:30,0,economics,146 
3085,course-v1:BIT+01030132X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3063,course-v1:HBU+30240184_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3101,course-v1:BIT+30640014_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3104,course-v1:BIT+MOOC101_2015+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3093,course-v1:BIT+60240013_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
2997,course-v1:BIT+15_390x_2015_T1+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
2995,course-v1:BIT+10610224X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3084,course-v1:BIT+00720091_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3019,course-v1:BIT+00612642_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
2998,course-v1:BIT+00510888X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
2983,course-v1:BIT+10610204_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3097,course-v1:BIT+00740043_2X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3098,course-v1:BIT+CS169_1x_1+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3017,course-v1:BIT+10800032_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3087,course-v1:BIT+gx01640603_103138_+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3125,course-v1:BIT+00691153X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3092,course-v1:BIT+30240184_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3088,course-v1:BIT+00701032X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3086,course-v1:BIT+00690092X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3124,course-v1:BIT+10610193X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
9244,course-v1:TsinghuaX+00612642X_P2+sp,2017/1/12 17:00,,1,history,
3091,course-v1:BIT+00011142+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3128,course-v1:BIT+20220214_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3062,course-v1:USTB+30240184_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3150,course-v1:BIT+CS_184_1x+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3095,course-v1:BIT+30240243X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3096,course-v1:BIT+00740043X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3015,course-v1:BIT+30700313_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3061,course-v1:USTB+30640014_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3129,course-v1:BIT+BlendedX+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3100,course-v1:BIT+10430494_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
1777,course-v1:HNU+HNU001_tv+2015_T1,2015/3/16 8:00,,1,social science,
3089,course-v1:BIT+40670453X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3090,course-v1:BIT+00034237+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3105,course-v1:BIT+MOOC101+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
2996,course-v1:BIT+80512073_2015X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
2999,course-v1:BIT+THU00022X+2015_T2,2015/9/7 12:00,2016/1/31 0:00,0,,146 
3099,course-v1:BIT+10430484_2015X+2015_T2,2015/9/7 14:00,2016/1/31 0:00,0,,145 
9983,course-v1:365dx+035+2017_T1,2017/2/20 0:00,2017/7/15 0:00,0,,145 
9975,course-v1:365dx+034+2017_T1,2017/2/20 8:00,2017/7/15 0:00,0,,145 
9986,course-v1:365dx+037+2017_T1,2017/2/20 8:00,2017/7/15 0:00,0,,145 
9969,course-v1:365dx+031+2017_T1,2017/2/20 8:00,2017/7/15 0:00,0,,145 
8816,course-v1:HongheUniversity+63055100+2017_T1,2017/8/21 8:00,2018/1/13 0:00,0,,145 
9985,course-v1:365dx+036+2017_T1,2017/2/20 8:00,2017/7/15 0:00,0,,145 
9971,course-v1:365dx+032+2017_T1,2017/2/20 8:00,2017/7/15 0:00,0,,145 
542,TsinghuaX/20330334_2015X/2015_T1,2015/3/9 0:00,2015/7/31 0:00,0,engineering,144 
7117,course-v1:guangxi_HNU+HNU001+2016_T2,2016/8/24 0:00,2017/1/15 0:00,0,,144 
5481,course-v1:ycit_TsinghuaX+20440333X+2016_T1,2016/2/1 0:00,2016/6/23 23:30,0,,144 
10011,course-v1:365dx+047+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
10009,course-v1:365dx+045+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
9995,course-v1:365dx+038+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
10127,course-v1:HUBU+HU08002X+sp,2017/3/9 11:00,,1,medicine,
1556,course-v1:TsinghuaX+10430484X_2015_2+2015_T2,2015/9/14 8:00,2016/2/5 0:00,0,physics,144 
10010,course-v1:365dx+046+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
9998,course-v1:365dx+040+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
9999,course-v1:365dx+041+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
10003,course-v1:365dx+043+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
9997,course-v1:365dx+039+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
10006,course-v1:365dx+044+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
10000,course-v1:365dx+042+2017_T1,2017/2/21 8:00,2017/7/15 0:00,0,,144 
1557,course-v1:TsinghuaX+10430494X_2015_2+2015_T2,2015/9/14 9:00,2016/2/5 0:00,0,physics,144 
273,TsinghuaX/00740043X/2015_T1,2015/3/2 9:00,2015/7/24 0:00,0,computer,144 
8420,course-v1:TsinghuaX+10430494X_2015_2+2016_2017,2015/9/14 9:00,2016/2/5 0:00,0,,144 
12210,course-v1:CollegeOfEducation+052001+17181,2017/9/1 8:00,2018/1/22 20:00,0,,144 
4244,course-v1:Collegeofart+ZB4017+2016-T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4167,course-v1:hubeiuniversityofeconomics+zb4961+2015t1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4169,course-v1:hubeiuniversityofeconomics+ZB3406+2016_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4137,course-v1:faxueyuan+001+2016,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4227,course-v1:faxueyuan+002+2016_3,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4212,course-v1:HubeiUniversityofEconomics+ZJ1001+2015-T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
9859,course-v1:NCTU+wghx+2017_T1,2017/3/6 10:00,,1,chemistry,
11523,course-v1:TsinghuaX+30806872X+sp,2017/6/1 8:00,,1,,
4285,course-v1:Hubeiuniversityofeconomics+ZB1902+2014_T2,2015/12/10 8:00,2016/5/1 19:00,0,,143 
7196,course-v1:UC_BerkeleyX+CS_184_1x+sp,2016/10/27 10:00,,1,computer,
4204,course-v1:hubeiuniversityofeconomics+ZY0410+2015-2,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4228,course-v1:hubeiuniversityofeconomics+ZB1605+2015_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4135,course-v1:HuBeiUniversityofEconomics+ZB3413+2016-T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4303,course-v1:hbue+ZX4632+2016_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4295,course-v1:HubeiUniversityofEconomics+ZB4607+2015_T2,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4289,course-v1:hubeiuniversityofeconomics+ZB1617+2016_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4172,course-v1:HubeiUniversityofEconomics+ZB1303+2015-2016-2,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4304,course-v1:college+sy1611+2016-t1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4140,course-v1:hubeiuniversityofeconomics+TB4915+2017_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4217,course-v1:hubeiuniversityofeconomics+zj4001+2015-t1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4173,course-v1:InformationEngineering+ZB5203+2016_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4128,course-v1:hubeiuniversityofeconomics+ZB2201+2014_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
11653,course-v1:JinanX+2017031001X+sp,2017/6/1 8:00,,1,,
4315,course-v1:hubeiuniversityofeconomics+ZY000113+2016_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4230,course-v1:Hubeiuniversityofeconomics+TB1002+2016_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4245,course-v1:hubeiuniversityofeconomics+ZJ1601+2015-T4,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4257,course-v1:hubeiuniversityofeconomics+ZX000101+2016_T1,2015/12/10 8:00,2016/5/1 19:00,0,,143 
4293,course-v1:hubeiuniversityofeconomics+ZY0679+2015-2016-2,2015/12/10 8:00,2016/5/1 17:00,0,,143 
168,TsinghuaX/00612642X/_,2014/9/22 9:00,2015/2/12 12:00,0,literature,143 
8032,course-v1:Microsoft+DAT215.2x+3T2016,2016/11/8 8:00,2017/3/31 8:00,0,,143 
8033,course-v1:Microsoft+DAT215.1x+3T2016,2016/11/8 8:00,2017/3/31 8:00,0,,143 
8031,course-v1:Microsoft+DAT215.3x+3T2016,2016/11/8 8:00,2017/3/31 8:00,0,,143 
5518,course-v1:CAU+08112500x+2016_T1,2016/2/28 0:00,2016/7/20 0:00,0,computer,143 
8415,course-v1:CAU+08112500x+2016_2017,2016/2/28 0:00,2016/7/20 0:00,0,,143 
8030,course-v1:Microsoft+DAT215.4x+3T2016,2016/11/8 8:00,2017/3/31 8:00,0,,143 
2825,course-v1:neu+B142100100+2015_T2,2015/8/29 7:00,2016/1/19 0:00,0,,143 
645,SDUx/00931800/2015_T1,2015/3/2 8:00,2015/7/23 0:00,0,math,143 
7765,course-v1:365dx+00680142X+2016_T2,2017/2/22 8:00,2017/7/15 0:00,0,,143 
533,TsinghuaX/10421084_2015X/2015_T1,2015/2/27 8:00,2015/7/20 0:00,0,math,143 
10032,course-v1:365dx+050+2017_T1,2017/2/22 8:00,2017/7/15 0:00,0,,143 
10030,course-v1:365dx+049+2017_T1,2017/2/22 8:00,2017/7/15 0:00,0,,143 
10041,course-v1:365dx+052+2017_T1,2017/2/22 8:00,2017/7/15 0:00,0,,143 
10029,course-v1:365dx+048+2017_T1,2017/2/22 8:00,2017/7/15 0:00,0,,143 
2301,course-v1:sict+sz001+T1,2016/3/11 8:00,2016/7/31 23:30,0,,143 
2886,course-v1:TSINGHUA+70167012X_2+2015_T2,2015/9/10 9:00,2016/1/31 0:00,0,,143 
11912,course-v1:CQU+jf001+201706,2016/9/10 0:00,2017/1/30 0:00,0,,142 
532,TsinghuaX/10421075_2015X/2015_T1,2015/2/27 9:00,2015/7/19 9:00,0,math,142 
6370,course-v1:CQU+CQU001+2016_T2,2016/9/10 0:00,2017/1/30 0:00,0,,142 
5059,course-v1:TsinghuaX+20250103X+2016_T2,2016/2/10 8:00,2016/7/1 8:00,0,,142 
10440,course-v1:HUBU+2017031401X+SP,2017/3/28 8:00,,1,,
6254,course-v1:TsinghuaX+training-3+2016_T1,2016/8/27 0:00,2017/1/15 23:30,0,,142 
4075,course-v1:hainu+GWL005+2016_T1,2016/3/1 8:00,2016/7/21 0:00,0,,142 
5285,course-v1:BIT+PHY1701701+2016_T1,2016/4/12 8:00,2016/9/1 0:00,0,physics,142 
8297,course-v1:SCU+00011142+2016_2017,2016/2/20 8:00,2016/7/10 23:30,0,,142 
2924,course-v1:NJUEE+18001130+2015_2016_T1,2015/9/1 8:00,2016/1/20 23:30,0,,142 
11590,course-v1:imnu+cs19001+2017-1,2016/12/10 8:00,2017/4/30 23:30,0,,142 
1783,course-v1:TsinghuaX+10421102x_2015_T2+2015_T2,2015/9/16 8:00,2016/2/4 23:30,0,math,142 
5385,course-v1:SCU+00011142+2016_T1,2016/2/20 8:00,2016/7/10 23:30,0,literature,142 
514,TsinghuaX/70250023_2015X/2015_T1,2015/3/11 9:00,2015/7/31 0:00,0,electrical,142 
4294,course-v1:HubeiUniversityofEconomics+ZX4625+2015_T2,2015/12/12 8:00,2016/5/1 19:00,0,,141 
8226,course-v1:TokyoTechX+GeoS101x+2T2016,2016/11/10 8:00,2017/3/31 8:00,0,,141 
5203,course-v1:ycitX+00680082X+2016_T1,2016/2/1 0:00,2016/6/20 23:30,0,,141 
7481,course-v1:NEU+CCS000103+2016_T2,2016/9/1 8:00,2017/1/20 0:00,0,,141 
4355,course-v1:TsinghuaX+10421084X+2016_T1,2016/2/29 8:00,2016/7/19 0:00,0,math,141 
9080,course-v1:TsinghuaX+AP000001X+2017T1,2017/3/1 8:00,2017/7/20 0:00,0,,141 
5546,course-v1:cquniversity+CQUEE20330+2016_T1,2017/2/10 8:00,2017/7/1 0:00,0,,141 
8137,course-v1:TsinghuaX+10421084X+2016_2017,2016/2/29 8:00,2016/7/19 0:00,0,,141 
6778,course-v1:NJU+010101+2016-T2,2016/9/1 8:00,2017/1/19 23:30,0,philosophy,141 
8292,course-v1:SDUx+00931800X+2016_2017,2015/9/15 8:00,2016/2/2 23:30,0,,141 
2658,course-v1:SDUx+00931800X+2015_T2,2015/9/15 8:00,2016/2/2 23:30,0,math,141 
162,TsinghuaX/10800032X/_,2014/9/26 0:00,2015/2/13 10:00,0,history,140 
3034,course-v1:ZWU+ZWWA001+2015_T2,2014/9/26 0:00,2015/2/13 10:00,0,,140 
184,TsinghuaX/80000901X/2014_T2,2014/9/25 9:00,2015/2/12 18:00,0,history,140 
1559,course-v1:TsinghuaX+40050455X_2015_2+2015_T2,2015/9/14 8:00,2016/2/1 16:00,0,engineering,140 
4544,course-v1:TsinghuaX+40260173X+2016_T1,2016/2/22 8:00,2016/7/11 10:00,0,electrical,140 
3498,course-v1:HAUNU+PHY001+2015_T2,2016/3/11 9:30,2016/7/29 10:00,0,,140 
8135,course-v1:TsinghuaX+10421075X+2016_2017,2016/2/29 8:00,2016/7/18 8:00,0,,140 
242,TsinghuaX/10421084_2014X/2014_T2,2014/9/22 9:00,2015/2/9 9:00,0,math,140 
7954,course-v1:UQx+Denial101x+3T2016,2016/10/18 8:00,2017/3/7 8:00,0,,140 
8386,course-v1:TsinghuaX+60250131X+2016_2017,2015/9/2 8:00,2016/1/20 8:00,0,,140 
8013,course-v1:CQU_TsinghuaX+10620204X+2016_T2,2017/2/20 0:00,2017/7/10 0:00,0,,140 
4354,course-v1:TsinghuaX+10421075X+2016_T1,2016/2/29 8:00,2016/7/18 8:00,0,math,140 
536,TsinghuaX/60250131X/2015_03_02,2015/9/2 8:00,2016/1/20 8:00,0,computer,140 
10007,course-v1:CPVS+CPVS_CHYS2015+20170221,2017/2/21 0:00,2017/7/10 23:30,0,,140 
571,TsinghuaX/00680142X/2015_T2,2015/9/14 8:00,2016/1/31 23:30,0,philosophy,140 
7607,course-v1:Hongheuniversity+63015101+2017-T2,2017/2/27 8:00,2017/7/16 23:30,0,,140 
9474,course-v1:TsinghuaX+20320074X+2017_T1,2017/4/15 8:00,2017/9/1 23:30,0,electrical,140 
548,TsinghuaX/20220053X/2015_T1,2015/3/2 8:00,2015/7/19 22:30,0,engineering,140 
518,TsinghuaX/00612642_2015X/2015_T1,2015/3/2 9:00,2015/7/19 23:30,0,literature,140 
10595,course-v1:hebutu-lswhxy+0410000090+2017_T2,2017/9/1 8:00,2018/1/18 18:00,0,,139 
10562,course-v1:hebust-lswhxy+0410000090+2017-T2,2017/9/1 8:00,2018/1/18 18:00,0,,139 
10450,course-v1:TsinghuaX+cau10610224X_08+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10373,course-v1:TsinghuaX+CAU10610224X_05+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10451,course-v1:TsinghuaX+cau10610224X_07+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10445,course-v1:TsinghuaX+cau10610224X_02+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10446,course-v1:TsinghuaX+cau10610224X_15+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10448,course-v1:TsinghuaX+cau10610224X_09+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
1457,course-v1:TsinghuaX+10421075X_2015_2+2015_T2,2015/9/14 8:00,2016/1/31 8:00,0,math,139 
10456,course-v1:TsinghuaX+cau10610224X_52313003_01+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10453,course-v1:TsinghuaX+cau10610224X_10+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
2942,course-v1:Tsinghua+10430494X+2015-T2,2015/9/14 9:00,2016/1/31 9:00,0,,139 
10449,course-v1:TsinghuaX+cau10610224X_03+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10375,course-v1:TsinghuaX+CAU10610224X_13+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10287,course-v1:XJTUMOOC+MolecularBiology2017+2017-T2,2017/3/8 0:00,2017/7/25 0:00,0,,139 
10447,course-v1:TsinghuaX+cau10610224X_06+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10452,course-v1:TsinghuaX+cau10610224X_12+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10454,course-v1:TsinghuaX+cau10610224X_11+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10444,course-v1:TsinghuaX+cau10610224X_04+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10443,course-v1:TsinghuaX+cau10610224X_01+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
10455,course-v1:TsinghuaX+cau10610224X_14+2017_T1,2017/3/14 0:00,2017/7/31 0:00,0,,139 
4972,course-v1:TsinghuaX+20240103X+sp,2016/8/1 8:00,,1,computer,
9302,course-v1:ynu_TsinghuaX+THU201602+2017_T1,2017/2/22 0:00,2017/7/10 23:30,0,,139 
8361,course-v1:CQU+CQUMOOCGE20100+2017_T1,2017/2/11 8:00,2017/6/30 0:00,0,,139 
560,TsinghuaX/30350161X/2015_T1,2015/3/23 8:00,2015/8/9 0:00,0,engineering,139 
8460,course-v1:NUDT+520804502+2016_2017,2016/3/1 8:00,2016/7/18 0:00,0,,139 
530,TsinghuaX/20220214_2015X/2015_T1,2015/2/23 8:00,2015/7/12 0:00,0,engineering,139 
8737,course-v1:UniversityShandongjiaotong+120101G+2017_T2,2017/3/6 8:00,2017/7/23 0:00,0,,139 
10245,course-v1:TsinghuaX+cqupt10421084X+2017_T1,2017/3/2 8:00,2017/7/19 0:00,0,,139 
5057,course-v1:NUDT+520804502+_,2016/3/1 8:00,2016/7/18 0:00,0,electrical,139 
9961,course-v1:ChongqingUniversity+EUS10041+2016-2017-2,2017/2/20 8:00,2017/7/9 0:00,0,,139 
1808,course-v1:TsinghuaX+00701032X_tv+2015_T1,2015/3/16 8:00,,1,social science,
10078,course-v1:liaoningX+LNA2014000002506+2017_T1,2017/2/28 8:00,2017/7/16 23:30,0,,139 
508,TsinghuaX/30700313_2015X/2015_T1,2015/3/4 9:00,2015/7/21 0:00,0,social science,139 
3103,course-v1:BIT+ColWri2_2x+2015_T2,2015/9/14 12:00,2016/1/31 0:00,0,,139 
7172,course-v1:TsinghuaX+30240243X+sp,2016/8/1 8:00,,1,computer,
3102,course-v1:BIT+ColWri2_1x_2015_T1+2015_T2,2015/9/14 12:00,2016/1/31 0:00,0,,139 
167,TsinghuaX/30140393X/_,2014/9/15 9:00,2015/1/31 9:00,0,physics,138 
10771,course-v1:DelftX+Frame101x+2T2017,2017/5/15 8:00,2017/9/30 8:00,0,,138 
2072,course-v1:TsinghuaX+30600043X+2015_T2,2015/9/14 8:00,2016/1/30 8:00,0,,138 
10818,course-v1:DelftX+LfE101x+2T2017,2017/5/15 8:00,2017/9/30 8:00,0,,138 
7490,course-v1:ynu+60250131X+2016_9,2016/9/6 0:00,2017/1/21 23:59,0,,138 
550,TsinghuaX/AP000000X/2015_T2,2015/9/1 8:00,2016/1/17 0:00,0,chemistry,138 
1447,course-v1:Stanford+WomensHealth+2015_T2,2015/7/31 8:00,2015/12/16 0:00,0,social science,138 
9798,course-v1:NJMU+94135281X+2017_T1,2017/2/13 8:00,2017/6/30 23:30,0,,138 
1418,course-v1:TsinghuaX+70250023X_2015_2+2015_T2,2015/9/10 9:00,2016/1/25 23:30,0,electrical,138 
11029,course-v1:SDJTU+010108M+2017_T1,2017/3/6 8:00,2017/7/21 17:00,0,,137 
12023,course-v1:beishidayanjiushengyuan+20170612+2017nianduchunjixueqi,2017/6/11 8:00,2017/10/26 16:00,0,,137 
11364,course-v1:Microsoft+DEV256x+2T2017,2017/5/16 8:00,2017/9/30 8:00,0,,137 
11513,course-v1:CurtinX+ENV1x+2T2017,2017/7/3 8:00,2017/11/17 8:00,0,,137 
11880,course-v1:NCU+T5010H0019+sp,2017/9/1 8:00,,1,social science,
9680,course-v1:Microsoft+CLD213x+1T2017,2017/2/13 8:00,2017/6/30 8:00,0,,137 
3107,course-v1:mitX+MOOC101+2015_T2,2015/6/22 0:00,2015/11/6 0:00,0,,137 
9444,course-v1:XJTU+2017011101X+2017_T1,2017/6/6 8:00,,1,engineering,
11202,course-v1:Microsoft+INF213x+2T2017,2017/5/16 8:00,2017/9/30 8:00,0,,137 
9678,course-v1:Microsoft+CLD215x+1T2017,2017/2/13 8:00,2017/6/30 8:00,0,,137 
7488,course-v1:ynu_UST+UST001_2+2016_T2,2016/9/7 0:00,2017/1/21 23:59,0,,137 
11082,course-v1:shandongjiaotongUniversity+070409+2016-2017-1,2017/3/6 8:00,2017/7/21 0:00,0,,137 
3616,course-v1:HIT+13SD08000500+_,2015/11/17 8:00,2016/4/2 0:00,0,engineering,137 
7340,course-v1:southchinauniversityoftechnology+137076+2017_T1,2017/2/1 8:00,2017/6/18 0:00,0,,137 
555,TsinghuaX/34100325X/2015_T1,2015/9/17 8:00,2016/2/1 0:00,0,computer,137 
2048,course-v1:TsinghuaX+00310222X+2015_T2,2015/9/22 8:00,2016/2/6 0:00,0,physics,137 
2831,course-v1:neu+cs101+2015_T2,2016/3/15 8:00,2016/7/30 0:00,0,,137 
9534,course-v1:sdjtu+gy001+2017-T2,2017/9/1 8:30,2018/1/16 0:00,0,,137 
4400,course-v1:TsinghuaX+00701271X+2016_T2,2017/11/11 8:00,,1,social science,
4359,course-v1:TsinghuaX+00740113_1X+2016_T1,2016/3/1 8:00,2016/7/15 23:30,0,computer,137 
8403,course-v1:TsinghuaX+00740113_1X+2016_2017,2016/3/1 8:00,2016/7/15 23:30,0,,137 
10085,course-v1:CQU+EDS20401+2016_T2,2017/2/24 8:00,2017/7/10 23:30,0,,137 
7482,course-v1:CQU+00740043X-2016T2+2016_T2,2016/9/1 9:00,2017/1/16 0:00,0,,137 
516,TsinghuaX/10610204_2015X/2015_T1,2015/3/16 12:00,2015/7/31 0:00,0,philosophy,137 
