,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
2449,169452,0,,0,16,0,10857600,516,3.0,56,33.0,200666.25,172791003863.44,2.16,2.86,21.02,2101.18,3.4,12.72,111,1,0,40,0,2,0,4,0,0,0,1,42,3,1,41
2450,169453,0,,0,16,0,10857600,516,1.0,56,,150990.73,56783310355.4,1.24,0.15,12.05,1619.63,4.51,21.04,182,1,0,91,0,27,0,15,0,0,1,0,92,14,1,152
2451,169460,0,,0,16,0,10857600,516,3.0,56,0.0,98964.0,40092572151.57,1.92,1.89,25.03,2901.01,2.66,6.56,90,2,0,34,0,12,0,10,0,0,0,0,36,7,0,25
2452,169486,2,,0,16,0,10857600,516,1.0,56,,60243.92,44548373563.63,3.78,13.09,16.77,2084.79,4.05,16.88,144,1,0,79,0,10,0,9,0,0,0,0,80,9,0,99
2453,169497,1,,0,16,0,10857600,516,2.0,56,,128266.67,61869789185.42,1.62,0.82,11.82,1820.86,4.99,25.24,143,2,0,87,0,17,0,21,0,0,0,0,89,20,0,156
2454,169502,0,,0,16,0,10857600,516,1.0,56,,87281.68,37799642737.81,2.39,4.7,9.9,1168.58,5.36,31.49,66,1,0,45,0,27,0,22,0,0,0,2,46,21,2,125
2455,169518,2,9.0,3,16,0,10857600,516,,56,,77505.91,30096870666.15,2.58,6.22,19.24,2118.85,3.14,9.44,220,1,0,82,0,9,0,19,0,0,0,0,84,18,0,101
2456,169528,0,,0,16,0,10857600,516,3.0,56,33.0,214315.0,50239491508.46,0.32,1.7,15.27,1622.96,3.7,14.92,42,1,0,50,0,10,0,4,0,0,0,0,51,4,0,82
2457,169533,0,,0,16,0,10857600,516,1.0,56,,99610.83,69722108580.81,3.45,10.76,15.37,2081.68,3.82,14.94,259,1,0,101,0,26,0,15,0,0,0,0,103,14,0,119
2458,169545,1,,0,16,0,10857600,516,3.0,56,0.0,101582.72,28241334046.92,1.38,0.27,18.38,1307.68,2.77,7.4,151,1,0,30,0,1,0,9,0,0,0,0,31,9,0,60
2459,169564,1,9.0,7,16,0,10857600,516,,56,,51190.76,22375740911.04,4.02,16.76,28.1,3540.9,2.72,6.39,8,0,0,23,0,0,0,1,0,0,16,25,23,1,25,155
2460,169599,1,9.0,6,16,0,10857600,516,2.0,56,,292258.2,69627697184.96,0.07,1.75,10.56,475.46,3.79,15.82,63,2,0,26,2,11,0,8,0,0,0,0,26,8,0,51
2461,169629,1,,0,16,0,10857600,516,2.0,56,,380667.43,272267168034.24,0.93,1.06,7.11,658.17,6.72,50.67,64,0,0,30,0,3,0,16,0,0,0,0,30,16,0,55
2462,169635,0,,0,16,0,10857600,516,2.0,56,,144417.25,114035253670.39,2.03,2.27,13.41,2293.79,4.16,16.95,51,0,0,33,0,7,0,11,0,0,0,0,33,11,0,70
2463,169656,2,,0,16,0,10857600,516,1.0,56,,80045.04,53872491711.35,3.62,12.48,17.77,1883.27,3.9,16.12,222,0,0,54,1,9,0,5,0,0,0,1,53,5,2,77
2464,169658,1,,0,16,0,10857600,516,1.0,56,,122661.3,34108874415.01,1.19,0.1,15.32,2081.31,3.82,14.0,108,0,0,64,0,19,0,16,0,0,0,0,64,16,0,102
2465,169664,1,,0,16,0,10857600,516,2.0,56,,211577.1,162750885067.29,1.55,0.52,9.9,840.72,4.56,21.13,32,0,0,13,0,10,0,10,0,0,0,0,13,11,0,45
2466,169670,1,9.0,3,16,0,10857600,516,1.0,56,,302872.33,35225443170.22,0.26,1.58,6.76,363.85,7.5,63.58,11,0,0,10,0,15,0,8,0,0,0,0,10,8,0,46
2467,169680,2,9.0,6,16,0,10857600,516,1.0,56,,85944.79,31123844109.81,2.49,5.99,26.61,3077.14,2.83,7.71,264,1,0,74,0,11,0,10,0,0,0,0,74,9,0,113
2468,169700,2,,0,16,0,10857600,516,1.0,56,,569.0,82177.11,0.93,0.57,16.14,2183.43,4.15,17.27,139,0,0,44,0,0,0,14,0,0,0,0,44,14,0,91
2469,169709,0,,0,16,0,10857600,516,2.0,56,,66441.24,15206458091.71,2.08,3.39,18.52,1459.82,4.18,21.92,425,0,0,69,0,2,0,6,0,0,0,2,68,6,2,116
2470,169790,1,,0,16,0,10857600,516,3.0,56,0.0,48382.38,13880735648.02,3.22,10.51,11.72,1466.42,4.96,26.31,546,0,0,268,0,10,0,9,0,0,5,9,267,9,9,394
2471,169795,2,,0,16,0,10857600,516,2.0,56,,55906.88,9360468155.36,1.33,0.01,22.05,2234.06,3.19,10.21,99,1,0,23,0,4,0,19,0,0,0,0,25,17,0,53
2472,169806,0,,0,16,0,10857600,516,3.0,56,0.0,41758.27,4664748523.04,2.38,6.14,13.36,1984.61,4.48,20.15,228,0,0,168,0,31,0,28,0,0,0,1,168,28,1,338
2473,169827,0,,0,8,0,10767600,398,1.0,66,,64867.05,15278056703.35,2.36,4.9,21.83,1671.53,3.46,13.85,940,0,1,96,0,11,0,18,0,0,1,3,97,18,2,198
2474,169828,0,,0,8,0,10767600,398,2.0,66,,39019.21,5020270749.51,2.73,8.63,16.21,2147.43,4.07,16.8,245,7,0,108,7,22,0,20,0,0,0,5,108,20,5,289
2475,169856,0,,0,8,0,10767600,398,2.0,66,,61009.34,18897531311.54,2.65,6.24,13.78,1737.22,4.66,22.64,245,0,1,100,0,39,0,29,0,1,0,2,101,28,2,196
2476,169860,2,9.0,6,8,0,10767600,398,,66,,29018.21,7682690514.22,3.76,13.59,11.02,1307.61,5.52,32.3,860,0,0,161,0,7,0,34,0,0,0,0,162,34,0,219
2477,169910,1,,0,8,0,10767600,398,3.0,66,33.0,58692.88,17810795052.11,2.52,6.05,17.59,2615.81,3.86,14.63,213,3,0,126,0,9,0,25,0,0,0,0,130,22,0,140
2478,169916,0,,0,8,0,10767600,398,2.0,66,,123664.55,54509864503.55,2.75,7.33,11.19,1310.5,5.02,27.17,593,0,0,130,0,18,0,14,0,0,0,4,130,14,4,246
2479,169927,2,7.0,3,8,0,10767600,398,1.0,66,,243336.11,113407589634.32,0.91,0.92,16.32,1107.41,4.71,26.15,305,0,0,20,0,13,0,3,0,0,0,0,20,2,0,37
2480,169948,0,,0,8,0,10767600,398,3.0,66,0.0,70443.97,12824908934.43,1.51,1.22,18.68,1327.81,4.27,21.86,1049,3,2,110,1,4,0,8,0,0,4,7,115,6,5,156
2481,169977,1,5.0,4,8,0,10767600,398,14.0,66,57.0,134948.5,23299845074.42,1.1,0.28,13.1,976.16,5.58,38.65,0,0,0,0,0,22,0,14,0,0,0,0,0,14,0,66
2482,169998,1,8.0,3,8,0,10767600,398,3.0,66,0.0,56731.76,9377858034.14,2.03,3.14,19.76,2517.34,3.48,11.88,126,2,0,59,0,14,0,29,0,0,0,5,61,27,5,110
2483,170001,0,,0,8,0,10767600,398,1.0,66,,34847.94,24568853109.55,5.61,30.0,25.45,2551.37,2.81,7.95,302,2,0,81,0,12,0,9,0,0,0,0,83,7,0,103
2484,170007,0,,0,8,0,10767600,398,5.0,66,60.0,76931.8,21480466685.87,2.08,4.09,16.14,1771.81,3.7,14.34,237,3,0,117,1,20,0,25,0,0,5,2,119,23,2,171
2485,170008,0,,0,8,0,10767600,398,1.0,66,,158042.06,135248567377.43,2.36,3.87,17.27,1759.8,3.93,16.94,633,0,0,63,0,7,0,11,0,0,0,0,63,11,0,77
2486,170036,1,8.0,3,8,0,10767600,398,,66,,33943.77,10313500703.63,5.72,36.19,25.91,2549.89,2.96,9.56,368,0,4,100,0,6,0,17,1,0,6,9,103,17,6,194
2487,170066,2,9.0,6,8,0,10767600,398,1.0,66,,52167.59,23346263727.93,3.27,9.81,15.11,1396.6,4.38,22.03,953,0,0,137,0,14,0,19,0,0,2,6,137,19,6,227
2488,170074,1,5.0,4,8,0,10767600,398,18.0,66,55.0,134455.69,24093147735.09,1.09,0.37,14.79,1754.28,5.1,27.55,1,0,0,2,0,17,0,14,0,0,0,0,2,14,0,71
2489,170116,0,,0,8,0,10767600,398,3.0,66,0.0,116192.96,35619819139.04,1.68,1.87,23.28,3514.16,2.88,7.43,201,1,0,81,0,15,0,10,0,0,0,0,82,9,0,39
2490,170129,0,,0,8,0,10767600,398,,66,,90275.6,34333717691.14,1.98,2.32,23.48,3442.38,3.09,8.74,113,3,0,45,0,12,0,20,0,0,0,0,48,17,0,45
2491,170146,0,,0,8,0,10767600,398,1.0,66,,37365.88,17154341425.04,3.83,13.66,15.09,2328.29,4.41,19.34,219,0,0,96,0,10,0,28,0,0,0,0,96,28,0,125
2492,170150,1,,0,8,0,10767600,398,1.0,66,,34208.85,7875751629.88,3.85,15.58,13.88,1838.73,4.59,21.67,230,1,0,121,0,23,0,39,0,1,0,0,122,38,1,194
2493,170188,0,,0,8,0,10767600,398,1.0,66,,86634.67,28157557110.22,2.79,8.24,16.89,2490.43,3.78,13.94,52,0,0,35,1,7,0,10,0,0,0,0,34,11,0,49
2494,170189,0,,0,8,0,10767600,398,3.0,66,33.0,124028.57,32335590613.86,1.34,0.3,15.56,1381.6,3.53,13.78,486,0,0,76,0,10,0,7,0,0,1,1,76,7,1,118
2495,170208,2,9.0,3,8,0,10767600,398,35.0,66,82.0,145900.4,57541976495.97,2.02,3.43,16.46,1481.4,4.24,20.43,183,1,0,38,0,1,0,5,0,0,0,0,40,4,0,88
2496,170248,0,,0,8,0,10767600,398,2.0,66,,55820.49,18469082179.36,3.04,8.07,16.65,1875.2,3.8,15.03,425,0,0,111,0,17,0,14,0,0,1,2,111,14,2,329
2497,170257,2,,3,8,0,10767600,398,3.0,66,66.0,83118.68,23284449668.75,1.78,2.27,20.68,1096.56,3.53,16.4,1268,0,0,99,0,35,0,23,0,0,3,4,100,23,4,162
2498,170273,0,,0,8,0,10767600,398,2.0,66,,94329.25,23931324125.69,1.68,1.37,18.69,2513.54,3.42,11.43,124,0,0,76,0,20,0,10,0,0,0,0,76,10,0,107
2499,170283,1,,0,8,0,10767600,398,2.0,66,,115353.95,19675578449.68,1.61,2.36,12.78,1115.95,3.75,14.28,75,5,0,20,0,8,0,29,0,0,1,2,25,24,3,154
2500,170288,0,,0,8,0,10767600,398,2.0,66,,56892.32,22731997354.09,2.82,6.55,17.27,2587.12,3.94,15.17,304,0,0,80,0,17,0,11,0,0,0,0,80,11,0,162
2501,170311,0,,0,8,0,10767600,398,5.0,66,80.0,67462.93,26309103815.49,2.48,4.77,19.47,3067.04,3.35,10.37,172,1,0,94,0,17,0,14,0,0,0,0,95,13,0,110
2502,170338,1,9.0,0,8,0,10767600,398,3.0,66,0.0,104170.33,38757029945.85,2.14,3.76,13.74,1326.95,4.3,20.27,513,0,0,79,0,7,0,9,0,0,0,0,79,9,0,153
2503,170340,1,,0,8,0,10767600,398,2.0,66,,27705.92,3002666539.35,4.07,21.76,17.46,2184.66,3.73,13.95,288,0,0,133,0,18,0,31,0,0,3,7,133,31,7,371
2504,170347,2,,0,8,0,10767600,398,1.0,66,,57928.67,15261358536.18,2.08,2.85,18.07,1939.53,4.18,19.01,472,1,0,103,0,10,0,26,0,0,0,0,104,25,0,180
2505,170357,1,7.0,3,8,0,10767600,398,4.0,66,0.0,,,,,15.92,629.37,1.99,3.53,4,0,0,6,0,3,0,4,0,0,0,0,6,4,0,14
2506,170364,0,,0,8,0,10767600,398,3.0,66,33.0,45308.15,18202097126.54,3.41,11.27,3.77,94.26,20.86,498.73,11465,1,0,99,0,11,0,23,0,0,1,1,100,22,1,225
2507,170423,0,,0,8,0,10767600,398,1.0,66,,53336.75,16726087173.75,2.98,8.53,19.44,1997.88,3.62,14.43,645,0,0,149,0,23,0,32,0,0,0,1,150,32,1,219
2508,170432,1,,5,8,0,10767600,398,1.0,66,,25015.2,4749654330.34,3.16,9.42,17.41,2853.71,3.8,13.65,195,0,0,123,0,20,0,33,1,0,1,2,122,33,3,322
2509,170434,1,,0,8,0,10767600,398,1.0,66,,516672.2,37872971648.56,0.72,0.8,4.85,109.14,3.52,12.27,1,0,0,1,0,22,0,11,0,0,0,0,1,11,0,32
2510,170472,2,9.0,0,8,0,10767600,398,,66,,25605.1,3219165899.97,4.75,27.04,17.67,1762.84,3.72,14.97,143,1,0,73,0,19,0,18,0,0,0,0,74,17,0,136
2511,170480,0,,0,8,0,10767600,398,1.0,66,,100985.06,29827691504.18,1.39,0.23,3.4,41.21,33.62,1281.52,4474,0,0,18,1,8,0,15,0,0,0,0,16,17,0,40
2512,170481,0,,0,8,0,10767600,398,7.0,66,57.0,138686.06,37236603180.27,1.31,0.75,16.98,1809.84,3.51,12.87,307,0,0,94,0,14,0,20,0,0,0,2,94,20,3,132
2513,170484,0,,0,8,0,10767600,398,2.0,66,,94420.48,40987732124.94,2.28,4.21,21.9,2237.9,3.35,11.84,428,0,0,72,0,6,0,24,0,0,2,2,72,24,2,132
2514,170516,2,9.0,6,8,0,10767600,398,1.0,66,,108425.22,33134455012.78,1.46,0.73,14.9,1760.87,4.11,17.63,48,1,0,20,0,11,0,21,0,0,3,6,21,20,6,112
2515,170519,0,,0,8,0,10767600,398,1.0,66,,127352.33,47433186523.27,1.92,2.57,16.21,1876.49,3.95,16.53,212,2,0,71,3,28,0,25,0,0,0,0,71,26,0,116
2516,170524,1,,0,8,0,10767600,398,5.0,66,80.0,88993.17,36992931247.47,3.22,10.9,18.24,2666.67,3.51,11.78,157,1,0,92,0,8,0,21,0,0,0,1,93,20,1,234
2517,170525,0,,0,8,0,10767600,398,,66,,72089.54,17953125817.58,1.73,1.5,22.39,2377.44,3.15,10.41,502,0,0,63,0,24,0,18,0,0,1,2,64,18,2,164
2518,170531,0,,0,8,0,10767600,398,2.0,66,,84424.94,17397449836.53,1.54,1.51,25.84,3521.37,2.96,8.15,138,0,0,56,0,15,0,14,0,0,0,0,56,15,0,69
2519,170532,0,,0,8,0,10767600,398,3.0,66,33.0,42305.02,9226332884.02,3.33,11.58,23.39,1879.72,3.53,14.83,780,4,1,87,0,10,0,16,1,0,8,2,91,12,3,111
2520,170556,0,,0,8,0,10767600,398,1.0,66,,49167.8,21827427030.66,2.94,6.94,17.74,2278.04,3.54,12.11,192,1,0,89,0,23,0,17,0,0,0,2,90,16,2,108
2521,170745,1,9.0,6,18,0,11664000,361,5.0,76,40.0,33846.37,9305054648.61,4.11,18.94,13.83,2015.19,4.57,21.33,270,64,0,84,47,330,0,53,0,0,0,0,102,36,0,145
2522,170768,0,,0,18,0,11664000,361,3.0,76,33.0,95808.16,108663646888.53,4.2,16.61,21.15,1541.13,3.01,10.42,246,5,0,36,6,15,0,2,0,0,0,0,36,3,0,63
2523,170889,1,9.0,3,18,0,11664000,361,3.0,76,33.0,36179.16,17783384837.82,7.31,56.77,20.91,2419.29,3.37,11.83,513,33,0,116,26,188,0,37,0,0,0,0,123,30,0,274
2524,170954,1,,0,18,0,11664000,361,7.0,76,57.0,74922.71,6423747216.29,1.43,2.16,11.21,1015.75,5.17,30.0,62,5,0,45,6,15,1,6,0,0,1,5,44,8,4,179
2525,171183,1,,5,18,0,11664000,361,5.0,76,60.0,11416.48,859966459.05,4.54,23.79,15.2,2004.25,4.07,16.91,530,62,1,270,61,367,0,67,0,0,0,2,272,66,1,628
2526,171254,1,,0,18,0,11664000,361,6.0,76,66.0,128983.38,95247852427.62,2.79,6.44,18.74,2784.33,3.62,12.42,104,14,0,29,12,76,0,17,0,0,0,0,31,15,0,56
2527,171263,1,8.0,3,18,0,11664000,361,148.0,76,68.0,257452.43,127833224398.82,1.06,0.45,2.89,40.34,5.79,39.95,6,12,0,36,12,172,0,43,0,0,0,0,36,43,0,68
2528,171278,1,9.0,3,18,0,11664000,361,2.0,76,,32001.67,11661523059.66,4.17,16.53,20.06,1966.07,3.37,12.15,654,29,0,86,23,166,0,32,0,0,0,1,93,26,1,133
2529,171333,1,9.0,3,18,0,11664000,361,1.0,76,,31563.83,15479141012.48,6.24,42.83,16.1,2157.21,4.06,17.0,222,56,0,147,49,167,0,11,0,0,0,0,155,4,0,181
2530,171436,0,,0,18,0,11664000,361,1.0,76,,50160.72,8835655703.09,2.2,3.64,22.09,2988.16,2.81,6.96,165,2,0,85,2,1,0,0,0,0,0,0,85,0,0,108
2531,171521,1,9.0,6,18,0,11664000,361,3.0,76,33.0,124048.25,67379261030.94,2.29,4.23,16.65,2001.73,4.01,16.47,242,41,0,38,34,189,0,22,0,0,0,0,45,15,0,110
2532,171525,2,9.0,6,18,0,11664000,361,4.0,76,50.0,49885.93,12345447694.0,3.18,9.9,14.92,1804.72,4.18,18.43,289,52,0,142,63,374,0,84,0,0,0,1,131,95,1,281
2533,171562,1,9.0,6,18,0,11664000,361,11.0,76,45.0,53306.08,16702448690.11,3.45,12.61,22.55,2352.98,3.05,9.65,420,38,0,58,29,168,0,43,0,0,0,1,67,34,1,159
2534,171621,1,6.0,3,1,0,8485200,557,4.0,76,75.0,68552.9,18789205053.89,2.7,7.06,17.38,2230.32,4.04,16.54,91,0,0,42,0,1,0,1,0,0,0,1,43,1,1,127
2535,171750,1,9.0,4,1,0,8485200,557,7.0,76,71.0,302397.2,74382067323.76,0.15,1.68,18.77,2502.76,3.73,14.19,1,1,0,4,0,3,0,5,0,0,0,0,5,4,0,78
2536,171830,1,6.0,4,1,0,8485200,557,12.0,76,25.0,89995.1,25641792314.09,2.16,4.63,10.48,1037.8,5.06,27.88,37,0,0,43,0,0,0,0,0,0,0,0,44,0,0,96
2537,171841,0,,0,1,0,8485200,557,,76,,60368.66,7191496488.66,2.12,5.82,17.69,1786.9,3.64,14.17,223,0,0,80,0,10,0,6,0,0,2,2,80,6,2,204
2538,172051,0,,0,1,0,8485200,557,,76,,71503.89,12850088081.3,2.71,7.52,10.85,1574.27,5.18,27.42,84,0,0,52,0,0,0,0,0,0,0,0,52,0,0,172
2539,172053,1,9.0,3,1,0,8485200,557,2.0,76,,256786.17,92645556267.97,0.96,0.48,11.99,395.38,2.63,7.47,17,0,0,31,0,0,0,0,1,0,0,1,30,0,2,80
2540,172084,2,9.0,3,1,0,8485200,557,4.0,76,0.0,81665.78,31851511306.12,2.85,8.43,22.92,2203.23,2.98,9.14,240,0,0,32,0,28,0,14,0,0,0,1,32,14,1,168
2541,172166,1,,6,1,0,8485200,557,6.0,76,33.0,64029.26,12011530032.83,2.87,9.89,12.2,1326.99,4.4,20.57,364,0,0,97,0,15,0,10,0,0,0,0,97,10,0,257
2542,172254,2,7.0,3,1,0,8485200,557,6.0,76,16.0,84408.75,21762073017.13,1.74,1.73,19.5,2493.04,3.16,9.27,135,0,0,72,0,0,0,0,0,0,0,0,72,0,0,110
2543,172397,1,9.0,3,1,0,8485200,557,9.0,76,55.0,209618.36,44314494153.52,1.23,0.95,9.92,1061.09,5.85,37.0,36,0,0,34,0,0,0,0,0,0,0,0,34,0,0,74
2544,172407,1,7.0,5,1,0,8485200,557,,76,,78788.91,9627082447.73,1.14,0.25,10.38,1027.22,5.67,34.91,137,0,0,70,0,4,0,3,0,0,0,0,71,3,0,156
2545,172439,1,,6,1,0,8485200,557,1.0,76,,59075.06,9422231622.32,2.03,3.69,20.15,2337.35,3.09,9.06,141,0,0,67,0,7,0,3,0,0,0,0,68,3,0,154
2546,172549,0,,0,1,0,8485200,557,5.0,76,80.0,57339.26,31498056481.67,4.03,15.76,14.57,1461.76,4.55,22.56,389,1,0,80,0,15,0,4,0,0,0,0,81,3,0,211
2547,172692,0,,0,1,0,8485200,557,2.0,76,,64479.17,53798200750.93,4.3,16.99,10.62,1158.51,5.06,26.87,101,0,0,35,0,0,0,0,0,0,0,0,36,0,0,114
2548,173832,2,9.0,6,12,0,9559800,381,,75,,26903.82,5478764417.24,2.83,6.03,14.89,1546.74,4.35,20.71,366,0,0,106,0,36,0,9,0,0,0,0,105,9,0,105
2549,173837,2,,3,12,0,9559800,381,5.0,75,60.0,184520.0,113659715803.11,1.33,0.21,18.43,2396.05,3.73,14.18,118,0,0,57,0,15,0,2,0,0,0,0,57,2,0,49
2550,173849,2,,0,12,0,9559800,381,1.0,75,,89842.04,35501799506.48,2.97,8.87,15.84,1514.37,3.76,15.84,479,0,0,101,0,94,0,43,0,0,0,0,101,43,0,141
2551,173850,2,,0,12,0,9559800,381,2.0,75,,50157.83,4924725909.31,0.92,0.93,16.7,1224.83,4.56,25.57,366,0,0,57,0,12,0,3,0,0,0,1,57,3,1,99
2552,173909,1,,0,12,0,9559800,381,1.0,75,,50327.66,14846341858.48,3.32,11.19,21.33,1562.79,3.22,12.49,573,0,0,109,0,86,0,6,0,0,0,0,109,6,0,98
2553,173928,1,8.0,3,12,0,9559800,381,7.0,75,28.0,7753.58,314613995.91,2.37,4.18,17.84,1917.2,3.61,13.85,319,0,0,116,0,9,0,3,0,0,0,0,117,3,0,99
2554,174057,1,,3,12,0,9559800,381,16.0,75,68.0,189703.45,113823124044.61,1.88,1.97,9.48,685.39,4.5,23.42,17,0,0,23,0,13,0,2,0,0,0,1,23,2,1,96
2555,174086,1,,0,12,0,9559800,381,1.0,75,,84975.87,42981587358.03,2.5,4.79,12.86,1912.24,4.28,18.28,213,0,0,162,0,69,0,7,0,0,0,0,162,7,0,148
2556,174109,1,,0,12,0,9559800,381,3.0,75,0.0,40896.55,20726678394.57,3.69,12.15,19.48,2085.84,3.51,13.33,446,9,0,123,7,31,0,16,0,0,0,0,126,14,0,127
2557,174126,1,9.0,3,12,0,9559800,381,9.0,75,55.0,57222.23,18448146863.09,3.5,13.0,20.36,2531.53,3.4,11.65,296,0,1,99,0,11,0,5,0,0,0,2,99,5,1,129
2558,174157,1,,0,12,0,9559800,381,2.0,75,,53291.29,23337447994.96,3.89,14.65,16.8,1809.5,3.66,14.23,252,0,0,107,1,54,0,11,0,0,0,0,106,12,0,110
2559,174177,0,,0,12,0,9559800,381,1.0,75,,72148.84,79148417998.84,4.7,21.48,25.26,3411.23,2.81,7.21,250,0,0,88,0,20,0,3,0,0,0,0,89,3,0,83
2560,174275,1,9.0,3,12,0,9559800,381,,75,,38369.94,11032246641.7,3.99,16.88,20.67,3196.78,3.33,10.46,197,0,0,90,0,0,0,1,0,0,0,0,91,1,0,93
2561,174411,2,,0,12,0,9559800,381,,75,,60706.91,33759112855.77,3.79,14.39,18.89,2267.53,3.52,12.7,409,0,0,158,0,13,0,4,0,0,0,0,158,4,0,237
2562,174445,2,,0,12,0,9559800,381,,75,,100654.0,24721179827.67,1.25,0.04,15.5,1370.62,3.65,13.7,47,0,0,38,0,37,0,9,0,0,0,0,39,9,0,70
2563,174552,2,9.0,0,12,0,9559800,381,2.0,75,,58139.25,20010487664.94,2.25,3.09,13.64,1767.29,4.44,20.73,117,0,0,44,0,37,0,9,0,0,0,0,44,9,0,69
2564,174685,2,9.0,3,12,0,9559800,381,3.0,75,0.0,60521.12,15601614839.73,2.97,9.33,17.1,1704.57,3.7,15.51,452,0,0,141,0,29,0,14,0,0,0,2,141,14,2,182
2565,174734,0,,0,12,0,9903600,715,1.0,75,,33218.3,6452151042.58,2.69,6.72,19.61,1713.33,3.97,17.53,948,0,0,162,0,65,0,12,0,0,0,0,162,12,0,157
2566,174765,1,5.0,4,12,0,9903600,715,22.0,75,59.0,221855.75,79408951301.69,1.57,2.0,12.8,1015.01,3.98,16.68,3,0,0,10,0,71,0,14,0,0,0,0,10,14,0,82
2567,174873,0,,0,12,0,9903600,715,3.0,75,0.0,,,,,43.0,8095.2,1.97,2.18,11,0,0,9,0,0,0,0,0,0,0,0,9,0,0,3
2568,174943,2,9.0,3,12,0,9903600,715,3.0,75,33.0,89448.68,24142364145.9,2.26,5.0,16.65,2145.05,3.75,14.36,217,1,0,128,0,82,0,11,0,0,0,0,129,10,0,151
2569,174948,1,9.0,3,12,0,9903600,715,3.0,75,0.0,73183.32,30301760229.07,3.3,11.49,18.73,1926.45,3.75,15.51,178,0,0,86,0,43,0,5,0,0,1,2,86,4,2,110
2570,174968,0,,0,12,0,9903600,715,,75,,256496.2,39737200590.96,0.3,1.19,6.09,420.26,8.28,77.79,44,0,0,32,0,20,0,15,0,0,0,0,32,15,0,95
2571,174997,2,9.0,3,12,0,9903600,715,9.0,75,66.0,65726.73,12405449854.25,2.32,5.25,21.99,1966.66,3.27,11.89,718,0,0,96,0,110,0,15,0,0,0,0,96,15,0,72
2572,175131,2,9.0,3,12,0,9903600,715,1.0,75,,46878.79,3171426357.41,1.92,5.0,18.62,2092.52,3.41,11.74,216,0,0,126,0,84,0,8,0,0,0,0,126,8,0,137
2573,175139,1,8.0,5,12,0,9903600,715,2.0,75,,89434.19,16145388758.37,1.45,0.86,22.04,1053.21,3.26,14.7,988,0,0,103,0,54,0,7,0,0,0,0,103,6,0,122
2574,175158,1,8.0,5,12,0,9903600,715,6.0,75,0.0,,,,,6.72,286.18,3.93,17.67,0,0,0,2,0,59,0,11,0,0,0,1,1,11,1,13
2575,175404,2,6.0,5,12,0,9903600,715,2.0,75,,59726.06,35258797313.89,3.32,9.59,10.7,1086.08,5.43,34.35,66,2,0,139,1,107,0,18,0,0,0,1,140,16,1,128
2576,175451,2,8.0,4,12,0,9903600,715,7.0,75,57.0,545311.0,181294500721.2,0.41,1.82,15.23,864.8,3.57,13.25,1,0,0,3,0,56,0,3,0,0,0,0,3,4,0,4
2577,175472,1,9.0,3,12,0,9903600,715,2.0,75,,66397.37,25717376525.34,2.49,4.48,18.12,2074.5,3.5,12.67,83,10,0,72,4,64,0,15,0,0,0,0,78,9,0,73
2578,175614,0,,0,12,0,9903600,715,2.0,75,,72676.65,40608836365.42,3.15,8.63,16.98,1781.33,3.89,16.41,501,0,0,107,0,67,0,12,0,0,0,0,108,12,0,168
2579,175630,2,9.0,3,12,0,9903600,715,1.0,75,,42805.67,18679907096.07,4.21,19.15,19.6,2526.3,3.72,14.03,229,0,0,119,0,106,0,7,0,0,0,0,120,7,0,161
2580,175658,2,9.0,3,12,0,9903600,715,2.0,75,,73932.56,30585762252.31,2.37,4.11,27.51,3271.2,2.64,6.39,217,8,6,95,3,53,0,16,4,0,0,3,102,10,1,91
2581,175659,1,9.0,4,12,0,9903600,715,2.0,75,,50228.96,41950602300.04,4.39,17.77,23.43,2988.88,3.13,9.66,179,1,0,64,0,65,0,9,0,0,2,2,65,8,2,47
2582,175668,1,,0,12,0,9903600,715,1.0,75,,279998.89,73156524616.1,0.3,1.35,19.09,2620.41,3.23,10.12,59,0,0,40,0,15,0,9,0,0,2,2,40,9,2,63
2583,175706,0,,0,12,0,9903600,715,6.0,75,50.0,181279.8,291913424850.16,2.67,5.11,18.38,2160.72,3.53,12.44,258,1,0,76,1,16,0,4,0,0,0,0,76,4,0,59
2584,175720,0,8.0,5,12,0,9903600,715,3.0,75,33.0,83920.94,31072361475.94,3.72,15.25,17.87,1833.41,3.92,17.03,259,0,0,79,0,58,0,7,0,0,0,2,79,7,2,230
2585,175741,1,9.0,3,12,0,9903600,715,,75,,117592.1,23793905232.18,1.69,2.52,18.5,1747.44,3.43,12.19,109,1,0,51,0,35,0,9,1,0,2,3,51,7,4,94
2586,175773,2,9.0,6,12,0,9903600,715,1.0,75,,54148.0,9409897157.18,2.55,7.69,25.77,2695.66,3.1,9.93,429,0,0,108,0,76,0,8,0,0,0,4,109,8,4,141
2587,175795,2,8.0,4,12,0,9903600,715,,75,,40250.63,11163383880.23,3.01,7.84,17.75,1677.49,3.84,16.4,865,1,0,225,0,49,0,4,0,0,3,3,226,3,3,306
2588,175799,2,,0,12,0,9903600,715,6.0,75,0.0,140622.68,82955059244.94,2.67,6.38,17.77,1854.28,3.46,12.64,384,18,0,136,16,54,0,15,0,0,0,0,138,13,0,127
