,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3182,49,56,85,4,25,0,0,0,0,0,0,0,0,0,0,2,51,2,0,0,16
3183,16,34,43,16,35,5,0,0,0,0,0,0,0,0,0,7,68,0,2,2,37
3184,0,0,18,0,31,201,63,0,0,27,33,0,0,0,0,6,97,2,0,0,65
3185,32,44,59,0,36,2,0,0,0,0,0,0,0,0,0,16,32,2,2,2,2
3186,15,10,17,4,22,8,7,0,0,3,1,0,0,0,0,5,23,1,0,0,12
3187,0,0,0,0,6,90,3,1,0,61,21,0,0,0,0,1,13,0,1,0,0
3188,31,79,84,0,27,3,0,1,0,0,0,0,0,0,0,7,42,3,0,0,19
3189,19,69,83,7,60,20,19,2,0,8,4,0,0,0,0,20,88,4,2,10,37
3190,4,27,38,3,30,21,16,0,0,8,11,0,0,0,0,4,70,2,2,10,32
3191,3,7,14,0,19,31,8,0,0,2,5,0,0,0,0,4,46,2,0,0,21
3192,5,51,59,5,46,33,11,2,0,12,7,0,0,0,0,19,83,0,12,12,44
3193,60,51,35,14,33,12,11,0,0,5,6,0,0,0,0,8,51,6,0,4,25
3194,21,61,64,6,41,25,22,0,0,12,8,0,0,0,0,10,59,2,2,2,26
3195,7,11,21,0,13,18,18,0,0,8,13,0,0,0,0,12,20,2,0,7,7
3196,1,1,4,0,5,66,6,0,0,0,3,0,11,0,0,50,46,2,60,0,18
3197,0,0,15,0,15,152,33,3,0,33,26,0,1,0,0,18,61,1,4,8,38
3198,9,20,18,0,34,27,17,1,0,5,3,0,0,0,0,11,51,4,5,8,16
3199,0,6,11,3,22,25,47,0,0,9,17,0,0,0,0,8,83,0,2,10,40
3200,0,6,9,0,17,10,17,2,0,4,6,0,0,0,0,10,57,8,0,11,25
3201,0,0,26,0,29,97,35,0,0,33,11,0,0,0,0,3,112,0,0,12,60
3202,30,38,52,3,24,19,13,1,0,7,5,0,0,0,0,8,30,0,2,2,18
3203,68,27,43,19,43,164,37,1,0,16,16,0,0,0,0,8,84,4,0,28,50
3204,45,28,40,36,8,0,0,0,0,0,0,0,0,0,0,4,15,2,0,0,8
3205,14,21,17,1,10,5,6,0,0,3,2,0,0,0,0,4,23,2,2,0,12
3206,34,54,78,318,44,24,20,1,0,6,8,0,0,0,0,2,70,3,0,0,32
3207,0,0,12,0,19,27,26,0,0,11,11,0,0,0,0,4,35,1,0,0,20
3208,2,16,43,8,14,2,0,0,0,0,0,0,0,0,0,16,74,2,0,3,21
3209,12,27,35,0,14,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,11
3210,47,23,27,0,11,5,5,0,0,3,0,0,0,0,0,4,16,7,0,0,8
3211,1,7,14,5,13,5,5,0,0,1,1,0,0,0,0,2,25,5,3,0,14
3212,0,7,18,2,14,32,5,0,0,0,0,0,0,0,0,4,25,7,0,0,11
3213,63,49,59,7,24,11,11,0,0,6,4,0,0,0,0,0,28,0,0,0,16
3214,8,11,22,4,16,4,3,0,0,3,1,0,0,0,0,7,32,4,0,0,21
3215,4,25,31,2,8,2,1,0,0,1,1,0,0,0,0,3,18,3,2,0,8
3216,18,66,83,0,10,0,0,0,0,0,0,0,0,0,0,8,31,6,0,2,8
3217,4,4,9,0,12,62,6,0,0,6,3,0,0,0,0,15,72,6,6,8,36
3218,12,9,15,0,17,8,15,0,0,5,9,0,0,0,0,8,38,5,0,0,19
3219,40,36,54,0,9,41,0,3,0,35,16,0,0,0,0,13,18,7,2,0,8
3220,5,21,44,4,31,34,3,2,0,16,10,1,0,0,0,4,44,2,0,0,23
3221,9,11,50,2,61,215,36,1,0,33,11,0,0,0,0,32,109,9,6,14,72
3222,44,31,37,3,25,12,7,1,0,6,3,0,0,0,0,9,41,0,0,0,18
3223,22,32,41,5,55,183,39,1,0,45,20,1,0,0,0,13,73,5,2,2,43
3224,0,26,34,9,20,15,10,0,0,8,2,0,0,0,0,8,32,6,2,4,14
3225,4,25,29,0,22,10,5,0,0,6,1,0,0,0,0,12,52,3,4,0,31
3226,70,150,161,8,58,21,26,0,0,22,19,1,0,0,0,20,75,10,6,2,48
3227,17,70,81,8,31,2,2,0,0,2,1,0,2,0,0,14,52,10,0,0,29
3228,1,10,16,0,19,35,33,0,0,19,20,0,1,0,0,4,69,2,2,4,29
3229,4,19,27,3,21,9,13,0,0,7,3,0,0,0,0,0,0,0,0,0,15
3230,15,15,12,3,12,8,3,0,0,3,1,0,0,0,0,2,17,1,0,0,8
3231,26,21,26,6,11,7,4,0,0,5,1,0,0,0,0,3,11,2,0,2,8
3232,22,49,42,0,21,15,13,0,0,5,3,0,0,0,0,12,21,3,4,10,11
3233,10,41,40,11,37,9,5,0,0,6,1,0,0,0,0,12,49,7,0,2,21
3234,98,107,127,15,63,248,26,1,0,7,14,1,8,0,0,16,102,11,11,2,58
3235,9,17,22,9,10,1,1,0,0,1,0,0,0,0,0,24,31,8,0,3,13
3236,8,35,39,1,42,6,3,0,0,3,2,0,0,0,0,10,46,4,2,0,25
3237,81,113,144,1,42,15,17,1,0,14,9,0,0,0,0,18,62,18,0,0,25
3238,35,12,19,1,13,7,6,0,0,4,3,0,0,0,0,9,13,7,2,0,6
3239,28,100,97,12,71,69,58,0,0,14,19,0,0,0,0,22,123,16,2,0,65
3240,4,59,58,17,58,29,15,0,0,17,7,0,0,0,0,10,63,7,0,0,36
3241,72,64,77,10,60,305,35,0,0,16,18,0,0,0,0,36,103,27,4,2,52
3242,19,31,35,1,22,14,6,1,0,4,1,0,0,0,0,10,24,4,2,2,11
3243,3,28,32,2,9,5,7,0,0,3,1,0,0,0,0,7,13,6,0,2,7
3244,11,55,68,3,33,9,10,0,3,5,3,0,0,0,0,13,34,12,0,0,18
3245,40,52,56,7,63,54,35,0,0,22,5,0,0,0,0,20,101,8,2,0,53
3246,16,28,36,2,23,12,11,1,0,6,10,0,0,0,0,8,41,2,0,0,23
3247,7,38,42,6,14,0,0,0,0,0,0,0,0,0,0,6,37,8,0,0,12
3248,0,10,49,0,89,34,15,1,0,9,8,0,0,0,0,2,101,4,0,0,61
3249,6,17,22,0,27,6,5,0,0,3,2,0,0,0,0,12,33,8,2,2,19
3250,119,46,67,10,45,108,28,0,0,35,18,0,0,0,0,4,100,2,8,12,51
3251,10,23,28,2,11,3,1,0,0,0,0,0,0,0,0,5,26,5,0,0,9
3252,4,19,26,0,24,7,8,0,0,5,2,0,0,0,0,10,31,6,0,0,15
3253,0,0,6,0,8,105,5,3,0,48,19,0,12,0,0,13,24,6,13,7,12
3254,0,0,4,0,8,45,5,0,0,0,3,0,0,0,0,15,23,7,4,2,10
3255,71,87,76,2,19,4,6,0,0,2,2,0,0,0,0,10,35,4,0,0,14
3256,3,16,35,25,69,288,36,1,0,30,11,0,2,0,0,20,109,16,18,6,63
3257,13,39,53,0,21,8,5,0,0,2,3,0,0,0,0,13,25,9,2,0,14
3258,0,21,34,0,38,153,22,0,0,59,36,0,0,0,0,19,135,6,6,37,41
3259,0,35,31,2,33,20,13,1,0,7,12,0,0,0,0,2,33,4,0,0,17
3260,24,81,110,6,94,37,13,0,0,6,2,0,0,0,0,20,96,11,0,0,42
3261,10,153,172,4,36,13,21,0,0,10,5,0,1,0,0,2,62,1,2,0,20
3262,10,44,50,1,20,8,6,0,0,5,0,0,0,0,0,6,58,3,2,2,27
3263,22,26,53,4,41,39,25,0,0,14,10,0,0,0,0,8,71,17,0,0,65
3264,9,12,14,1,17,8,5,0,0,3,1,0,1,0,0,2,22,0,4,2,13
3265,14,57,76,3,31,18,20,0,0,5,7,0,0,0,0,8,44,7,0,0,21
3266,4,29,33,2,63,45,31,0,0,15,15,0,0,0,0,8,77,4,0,0,43
3267,8,45,52,3,30,37,15,0,0,5,9,0,0,0,0,10,38,4,0,0,16
3268,1,14,23,6,26,37,8,1,0,5,4,0,0,0,0,6,38,4,0,0,22
3269,0,6,22,1,22,3,1,0,0,2,0,0,0,0,0,13,28,3,6,2,17
3270,75,20,29,1,10,1,0,0,0,0,0,0,0,0,0,2,29,0,0,0,11
3271,78,49,46,1,36,0,0,0,0,0,0,0,0,0,0,2,40,2,0,0,23
3272,9,25,31,3,20,10,15,0,0,8,8,0,2,0,0,7,51,7,0,4,25
3273,2,84,135,10,80,19,10,0,0,6,4,0,0,0,0,8,166,12,2,0,66
3274,36,21,22,2,20,10,3,0,0,5,1,0,0,0,0,2,21,2,2,2,11
3275,36,48,70,4,25,2,2,0,0,1,1,0,0,0,0,4,69,1,0,0,28
3276,14,27,22,11,24,13,17,1,0,10,5,0,0,0,0,4,21,3,0,0,14
3277,1,21,22,7,14,8,4,0,0,4,5,0,0,0,0,8,30,5,2,4,15
3278,6,58,63,1,32,18,10,0,0,3,3,0,0,0,0,8,38,10,4,0,12
3279,20,41,56,7,46,101,33,0,0,22,8,0,0,0,0,9,107,7,2,11,53
3280,36,51,60,0,12,2,0,0,0,0,0,0,0,0,0,2,19,8,0,0,11
3281,27,7,14,2,9,5,3,0,0,0,1,0,0,0,0,4,32,3,2,0,7
3282,4,34,42,4,32,19,14,1,0,6,7,0,0,0,0,6,29,9,0,0,15
3283,7,21,19,5,11,3,5,0,0,2,4,0,0,0,0,0,21,0,0,0,11
3284,38,70,74,5,35,0,0,0,0,0,0,0,0,0,0,8,55,6,0,0,24
3285,133,137,173,7,85,52,29,0,0,14,13,1,2,0,0,18,105,11,9,0,52
3286,20,23,31,2,21,4,1,1,0,2,0,0,0,0,0,17,30,18,6,2,15
3287,13,30,28,2,10,4,8,0,0,1,3,0,0,0,0,2,15,2,0,0,1
3288,3,14,13,3,11,7,7,1,0,4,1,0,2,0,0,2,20,1,6,0,10
3289,19,68,121,9,94,140,47,0,0,62,19,0,0,0,0,16,151,10,13,12,105
3290,14,36,23,95,47,41,9,17,0,29,1,0,0,0,0,0,0,0,0,0,21
3291,46,22,8,2,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3292,23,93,68,457,43,46,37,4,0,28,9,0,0,0,0,0,0,0,0,0,33
3293,167,73,44,9,65,69,20,2,0,48,4,0,0,0,0,0,0,0,0,0,19
3294,202,151,101,46,90,85,20,34,0,39,4,0,1,0,0,0,0,0,0,0,16
3295,23,39,29,3,36,47,25,0,0,12,6,0,0,0,0,0,0,0,0,0,13
3296,23,2,2,2,20,37,12,0,0,4,9,0,0,0,0,0,0,0,0,0,9
3297,184,44,17,18,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3298,86,17,1,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3299,30,13,4,0,24,25,23,0,0,16,2,0,0,0,0,0,0,0,0,0,9
3300,139,38,22,10,37,50,33,0,0,32,4,0,0,0,0,0,0,0,0,0,20
3301,0,0,0,0,73,78,112,0,0,29,26,0,0,0,0,0,0,0,0,0,35
3302,7,26,16,535,19,14,4,0,0,8,1,0,0,0,0,0,0,0,0,0,16
3303,27,29,15,6,37,63,25,2,0,22,14,0,0,0,0,0,0,0,0,0,56
3304,44,84,40,19,80,93,78,0,0,41,5,0,0,0,0,0,0,0,0,0,53
3305,2,35,31,8,9,13,0,2,0,1,1,0,0,0,0,0,0,0,0,0,15
3306,31,119,90,154,51,57,36,1,0,61,10,0,1,0,0,0,0,0,0,0,28
3307,100,88,56,7,87,99,93,1,0,34,0,1,2,0,0,0,0,0,0,0,21
3308,59,27,15,3,67,68,79,0,0,50,16,0,0,0,0,0,0,0,0,0,29
3309,25,104,51,22,74,61,50,0,0,59,16,0,0,0,0,0,0,0,0,0,53
3310,5,25,15,8,24,25,21,2,0,9,8,0,0,0,0,0,0,0,0,0,18
3311,66,50,42,0,34,49,60,1,0,15,3,0,1,0,0,0,0,0,0,0,36
3312,22,17,12,4,16,18,15,2,0,10,7,2,0,0,0,0,0,0,0,0,12
3313,17,13,8,3,16,18,36,0,0,3,0,0,0,0,0,0,0,0,0,0,11
3314,42,118,96,30,76,99,54,0,0,51,7,0,6,0,0,0,0,0,0,0,63
3315,86,79,68,222,69,79,39,5,0,36,11,1,6,0,0,0,0,0,0,0,28
3316,8,1,3,0,28,31,44,0,0,16,0,0,0,0,0,0,0,0,0,0,12
3317,12,41,23,4,209,267,100,12,0,29,6,2,1,1,0,0,0,0,0,0,0
3318,47,45,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
3319,32,35,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
3320,17,25,17,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3321,89,44,35,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
3322,82,15,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3323,0,29,21,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
3324,22,29,15,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
3325,26,137,124,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
3326,44,53,42,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3327,105,25,16,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3328,11,133,130,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3329,11,28,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
3330,38,82,66,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
3331,5,27,24,3,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
3332,17,154,134,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
3333,39,23,4,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3334,19,53,52,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3335,29,75,52,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3336,0,93,75,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
3337,238,70,59,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3338,0,7,2,0,35,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,121
3339,2,53,34,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
3340,10,31,7,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
3341,33,29,20,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
3342,31,56,48,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
3343,11,67,47,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3344,4,33,23,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3345,6,27,24,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3346,41,20,8,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3347,8,27,19,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3348,38,43,28,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3349,0,28,10,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
3350,22,47,47,3,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
3351,114,24,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3352,32,28,12,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3353,8,37,24,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3354,15,21,16,4,21,5,8,0,0,2,1,1,1,2,3,5,75,3,16,3,38
3355,15,34,20,10,34,7,17,2,0,12,1,0,0,0,0,17,57,1,0,4,50
3356,0,13,10,0,9,11,14,0,0,17,3,0,0,0,0,10,26,1,2,1,21
3357,71,177,167,12,43,11,19,15,0,16,0,0,0,0,0,3,23,0,1,1,58
3358,75,79,86,67,37,9,17,19,0,11,1,0,0,0,0,19,90,19,2,1,57
3359,14,71,56,19,54,18,9,26,0,23,0,0,0,0,0,24,89,1,8,8,69
3360,11,40,27,8,21,12,21,7,0,11,0,0,0,0,0,7,40,1,1,0,47
3361,7,37,28,12,51,3,23,7,0,9,1,0,0,0,0,26,80,5,2,0,77
3362,247,90,50,15,50,8,20,1,0,15,2,0,1,0,0,26,108,1,7,15,68
3363,15,91,77,15,54,9,19,1,0,10,1,0,0,0,0,0,0,0,0,0,66
3364,0,7,1,30,8,2,5,2,0,6,1,0,0,0,0,4,15,3,0,0,17
3365,0,15,5,10,22,7,7,2,0,19,3,0,0,0,0,10,23,7,0,9,36
3366,14,88,72,55,43,12,13,11,0,17,0,0,0,0,0,4,67,7,0,2,54
3367,107,284,271,13,44,11,20,23,0,16,0,0,0,0,0,7,72,1,0,8,61
3368,70,79,48,17,48,17,20,23,0,12,0,0,3,0,0,22,102,1,16,8,6
3369,2,58,26,122,60,10,21,2,0,8,0,0,0,0,0,34,117,1,5,16,67
3370,154,142,144,5,41,12,24,0,0,10,0,0,0,0,0,34,101,16,1,4,66
3371,2,28,13,14,30,9,21,1,0,7,2,0,0,0,0,6,73,1,0,1,58
3372,12,43,34,14,55,11,14,0,0,18,1,0,0,0,0,23,77,1,6,6,69
3373,5,26,25,2,29,0,0,0,0,0,0,0,0,0,0,8,42,7,1,3,1
3374,6,50,42,12,49,8,27,28,0,18,2,0,1,0,0,15,97,1,4,9,74
3375,1,65,67,2,20,6,14,0,0,16,1,0,0,0,0,6,40,1,0,1,33
3376,0,41,24,11,48,8,21,21,0,8,3,0,0,0,0,9,93,1,0,0,56
3377,3,49,45,16,50,13,14,0,0,14,0,0,0,0,0,13,85,1,0,11,20
3378,27,31,10,116,28,6,14,0,0,14,1,0,0,0,0,11,59,1,1,12,7
3379,1,145,117,11,55,25,10,9,0,18,1,0,0,0,0,30,121,2,5,13,90
3380,13,79,58,14,56,13,13,0,0,14,0,0,0,0,0,14,99,2,2,8,82
3381,155,94,52,15,56,7,20,1,0,12,0,0,0,0,0,26,136,1,5,11,84
3382,5,16,10,4,16,12,18,0,0,8,0,0,0,0,0,0,0,0,0,0,29
3383,38,56,27,18,68,7,8,2,0,23,0,0,0,0,0,14,84,0,3,13,73
3384,3,38,22,12,39,6,10,0,0,22,0,0,0,0,0,16,68,1,1,5,4
3385,0,13,13,0,6,9,11,0,0,19,0,0,0,0,0,20,34,1,0,9,24
3386,9,53,15,384,38,9,23,3,0,7,0,0,0,0,0,13,96,6,5,5,56
3387,10,30,19,7,23,9,16,2,0,11,0,0,0,0,0,0,0,0,0,0,42
3388,62,99,68,32,46,7,13,1,0,17,0,0,0,0,0,28,79,1,4,7,76
3389,2,36,15,0,32,15,17,0,0,16,0,0,0,0,0,4,9,0,0,0,7
3390,7,40,31,5,21,17,10,0,0,21,1,0,0,0,0,8,34,1,0,2,10
3391,119,91,57,47,63,21,19,0,0,15,0,0,0,0,0,33,153,3,4,10,124
3392,50,51,42,1,27,1,1,0,0,0,1,0,0,0,0,17,40,21,1,0,6
3393,11,49,53,2,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,7
3394,87,104,77,19,48,9,11,0,0,19,0,0,0,0,0,16,83,1,2,1,15
3395,8,27,6,281,45,3,10,0,0,22,0,0,0,0,0,14,72,2,1,14,59
3396,109,163,173,6,57,22,16,8,0,12,1,0,0,0,0,11,105,1,0,1,95
3397,0,36,24,9,43,8,17,0,0,13,1,0,0,0,0,10,75,0,5,7,63
3398,15,66,70,0,34,7,19,6,0,6,1,0,0,0,0,18,65,4,1,10,35
3399,26,53,47,8,32,11,17,22,0,8,0,0,0,0,0,7,46,2,0,0,52
3400,1,42,33,14,40,10,23,0,0,4,0,0,0,0,0,11,78,1,4,2,47
3401,14,50,38,13,38,32,21,4,0,19,0,0,0,0,0,24,119,1,1,6,66
3402,5,38,21,18,32,11,22,9,0,13,0,0,0,0,0,2,4,0,0,0,65
3403,144,89,62,79,54,14,16,0,0,13,1,0,0,0,0,12,52,0,0,11,55
3404,0,50,45,6,30,15,10,0,0,20,0,0,0,0,0,3,18,4,0,0,17
3405,77,91,82,14,53,11,12,2,0,18,2,0,0,0,0,16,114,0,4,7,3
3406,104,185,180,12,43,6,17,1,0,16,1,0,0,0,0,10,92,11,0,1,70
3407,2,18,10,2,25,12,10,4,0,21,1,1,0,0,0,26,88,0,16,13,63
3408,81,56,38,53,43,6,11,20,0,20,0,0,0,0,0,23,74,4,0,1,71
3409,169,12,6,3,8,15,11,2,0,14,6,0,0,0,0,8,54,5,2,2,9
3410,24,119,108,26,96,13,22,0,0,11,1,0,0,0,0,29,202,26,1,0,14
3411,24,46,21,52,43,16,20,0,0,10,2,0,0,0,0,20,94,2,2,5,83
3412,82,42,23,13,51,5,22,0,0,11,1,0,0,0,0,15,84,2,1,6,8
3413,16,39,24,18,53,7,21,0,0,8,6,0,0,0,0,11,92,3,0,1,54
3414,132,211,184,33,36,10,11,2,0,17,2,0,0,0,0,11,66,1,1,3,63
3415,0,3,3,0,1,19,10,2,0,20,0,0,0,0,0,13,33,11,0,2,18
3416,29,27,21,113,27,9,22,1,0,10,1,0,0,0,0,24,87,1,4,14,39
3417,10,29,24,3,18,0,0,0,0,0,0,0,0,0,0,11,34,11,0,3,19
3418,13,11,7,1,6,13,9,2,0,21,0,0,0,0,0,12,17,1,0,11,18
3419,1,28,18,140,18,8,12,2,0,20,0,0,0,0,0,10,37,1,2,11,36
3420,54,42,11,67,37,5,14,0,0,17,0,0,0,0,0,17,80,16,0,1,52
3421,12,49,19,151,52,12,12,3,0,21,0,0,0,0,0,16,113,1,2,4,102
3422,18,87,72,15,51,8,18,1,0,15,5,0,0,0,0,11,76,1,1,0,25
3423,2,12,19,0,4,11,14,1,0,22,0,0,0,0,0,7,22,2,0,3,20
3424,34,77,48,19,61,11,12,2,0,14,2,0,0,0,0,25,97,2,2,12,9
3425,0,33,26,15,50,10,25,11,0,8,0,0,0,0,0,13,79,1,2,1,42
3426,8,64,58,55,29,16,19,1,0,13,0,0,0,0,0,7,73,1,3,4,53
3427,13,23,12,76,28,9,20,2,0,9,0,0,0,0,0,5,46,1,0,2,40
3428,24,28,21,173,19,2,4,6,0,7,1,0,0,0,0,3,28,2,1,1,29
3429,11,54,31,18,37,8,12,0,0,17,0,0,0,0,0,9,70,2,0,3,58
3430,35,40,16,149,42,7,10,8,0,23,2,0,0,0,0,10,70,0,2,7,66
3431,9,55,37,13,39,7,16,11,0,15,2,0,0,0,0,11,96,3,1,9,32
3432,17,225,220,18,50,16,16,27,0,17,0,0,0,0,0,40,118,3,0,13,101
3433,2,11,4,2,11,11,14,24,0,18,1,0,0,0,0,11,27,0,5,7,19
3434,4,39,24,10,34,10,20,2,0,13,0,0,0,0,0,12,64,1,0,1,64
3435,0,57,28,15,53,13,17,0,0,17,0,0,0,0,0,13,82,1,1,0,65
3436,1,34,23,15,29,17,16,0,0,17,0,0,0,0,0,5,26,0,1,3,35
3437,3,31,12,61,26,4,15,0,0,12,1,0,0,0,0,14,61,4,0,0,41
3438,0,32,23,21,83,5,19,0,0,14,0,0,0,0,0,34,113,1,1,8,94
3439,0,45,28,22,31,17,16,4,0,22,0,0,0,0,0,15,44,2,0,4,28
3440,8,21,16,7,19,11,18,0,0,10,2,0,0,0,0,2,3,0,0,0,13
3441,40,176,144,27,97,15,14,4,0,15,0,0,0,0,0,42,238,6,4,5,144
3442,1,108,100,11,41,22,15,11,0,12,0,0,0,0,0,1,2,1,1,1,8
3443,1,13,11,2,76,5,15,2,0,15,2,0,0,0,0,10,116,0,0,22,94
3444,0,15,11,7,25,4,8,11,0,3,2,0,0,0,0,4,30,1,0,0,30
3445,3,13,10,4,10,10,10,7,0,19,1,0,0,0,0,12,22,9,2,10,25
3446,1,53,32,14,54,5,21,0,0,8,0,0,0,0,0,12,58,1,0,0,39
3447,11,45,14,221,42,6,11,11,0,19,0,0,0,0,0,12,74,11,0,0,59
3448,26,32,24,5,28,18,12,0,0,16,0,0,0,0,0,19,70,0,0,1,30
3449,1,65,28,24,59,5,14,0,0,15,1,0,0,0,0,26,117,1,2,1,81
3450,66,118,130,14,75,13,21,2,0,12,0,0,0,0,0,22,100,0,0,0,92
3451,28,91,66,16,58,36,15,0,0,19,0,0,1,0,0,14,104,1,1,7,4
3452,1,35,20,15,68,9,12,0,0,19,0,0,0,0,0,6,152,6,0,0,76
3453,3,51,26,23,43,8,20,0,0,15,0,0,0,0,0,24,99,21,5,11,4
3454,8,49,41,8,29,14,18,3,0,13,0,0,0,0,0,30,79,2,4,9,16
3455,41,19,10,0,18,13,10,0,0,12,0,0,0,0,0,2,24,2,0,2,1
3456,2,15,6,8,12,2,1,0,0,10,0,0,0,0,0,3,18,2,1,0,20
3457,44,119,94,21,59,15,13,0,0,15,1,0,0,0,0,14,126,5,0,5,100
3458,1,33,28,14,42,8,21,11,0,15,0,0,0,0,0,21,75,1,2,8,58
3459,15,59,37,16,40,10,15,5,0,18,0,0,0,0,0,14,76,2,1,12,12
3460,10,47,35,9,40,4,13,2,0,16,1,0,0,0,0,11,70,1,0,0,62
3461,141,163,161,62,42,3,16,3,0,16,2,0,0,0,0,25,98,14,2,1,35
3462,1,22,7,13,18,8,10,1,0,17,4,0,0,0,0,11,62,0,1,7,35
3463,251,90,72,10,58,2,0,0,0,0,0,0,0,0,0,15,75,9,0,3,6
3464,127,127,115,22,58,6,17,16,0,19,0,0,0,0,0,12,114,3,2,1,14
3465,2,10,2,1,10,11,17,1,0,15,1,0,0,0,0,18,44,12,3,7,45
3466,22,47,19,15,36,12,21,5,0,7,3,0,0,0,0,0,0,0,0,0,65
3467,35,100,78,12,68,11,19,0,0,12,1,0,1,0,0,21,97,9,4,1,4
3468,30,18,12,4,10,10,19,4,0,9,1,0,0,0,0,21,35,1,0,1,34
3469,81,56,32,19,45,15,12,1,0,16,1,0,0,0,0,10,88,1,3,12,83
3470,87,102,96,13,48,4,22,0,0,10,0,0,0,0,0,15,101,6,0,2,50
3471,20,132,117,13,44,25,15,0,0,17,0,0,0,0,0,13,24,1,1,13,19
3472,37,20,25,0,7,14,19,2,0,10,0,0,0,0,0,3,5,0,0,2,14
3473,5,47,33,2,25,9,20,2,0,14,2,0,0,0,0,0,0,0,0,0,7
3474,9,46,29,17,34,12,11,0,0,17,0,0,0,0,0,17,66,16,1,1,60
3475,15,33,29,0,10,1,0,0,0,0,0,0,0,0,0,6,48,7,0,0,0
3476,4,29,14,15,25,22,11,2,0,19,0,0,0,0,0,11,59,2,1,1,18
3477,18,41,8,78,42,5,17,0,0,16,0,0,0,0,0,18,85,6,0,7,61
3478,13,70,60,8,25,6,13,0,0,18,0,0,0,0,0,9,26,0,0,1,31
3479,5,42,31,12,32,14,12,0,0,9,4,0,0,0,0,7,49,5,1,0,50
3480,1,33,22,12,42,6,15,1,0,14,0,0,0,0,0,10,34,1,1,8,22
3481,19,50,25,18,40,11,10,3,0,13,4,0,0,0,0,12,76,1,0,6,67
3482,156,167,157,59,55,9,21,0,0,16,0,0,0,0,0,23,119,1,6,12,89
3483,2,45,21,19,38,8,9,2,0,19,1,0,0,0,0,11,45,1,0,8,45
3484,119,127,151,10,32,12,10,1,0,17,0,0,0,0,0,16,81,1,3,1,53
3485,38,57,44,17,43,7,12,1,0,16,0,0,0,0,0,9,82,0,0,0,12
3486,159,115,68,29,37,12,23,10,0,11,0,1,0,0,0,16,96,3,4,6,81
3487,9,50,33,13,40,10,15,3,0,20,0,0,0,0,0,15,82,2,0,7,66
3488,22,54,25,25,41,12,23,0,0,4,1,0,0,0,0,12,79,5,2,0,58
3489,4,36,30,10,37,5,21,0,0,16,0,0,0,0,0,54,111,1,7,24,74
3490,54,125,121,0,23,0,0,0,0,0,0,0,0,0,0,21,45,20,1,3,23
3491,0,16,12,2,11,2,16,2,0,14,0,0,0,0,0,9,32,1,0,2,24
